monoE,roi1_mean,roi1_std,mcaLt_mean,mcaLt_std,roi1/mcaLt_mean,roi1/mcaLt_std
5.673,21.5,2.645751311064591,1.879382325,0.005642120088155371,11.438171327435974,1.3874984853712853
5.675,19.25,3.774917217635375,1.8705106249999999,0.00477858337472179,10.292818207746972,2.0246479894679963
5.677,20.0,3.7416573867739413,1.87029465,0.005024700068329145,10.694381184423452,2.010323056369896
5.679,24.5,5.0,1.871429675,0.0054925279901426715,13.09732893214911,2.7011714334882324
5.681,22.25,4.856267428111155,1.8658574749999999,0.0035904045968618474,11.925624866139174,2.61019291074862
5.683,25.5,5.802298395176403,1.86949815,0.011516156493234436,13.630428950256627,3.039963160231536
5.685,25.5,12.288205727444508,1.867918225,0.008082521046626875,13.65818644337656,6.602755774474601
5.687,27.0,5.354126134736337,1.865806975,0.007253297396529428,14.465463137771577,2.835871076514155
5.689,28.0,6.271629240742261,1.8641638249999999,0.002302797221315785,15.017411720055247,3.346551625901325
5.691,28.5,4.041451884327381,1.8639583,0.004540386898345403,15.286965635848818,2.1408450672190336
5.693,30.0,5.597618541248889,1.857797825,0.0066218424089648925,16.152574444817628,3.0507576275004062
5.695,32.5,2.88675134594813,1.863307375,0.014158257834299387,17.4490030361957,1.6441611644325593
5.697,27.5,2.6457513110645907,1.855722075,0.005336234805787702,14.820191421365738,1.438363291883033
5.699,29.25,5.678908345800274,1.852863825,0.00422883909867701,15.782786418289476,3.039771512596047
5.701,27.5,4.509249752822894,1.8516465500000001,0.0096170891942417,14.851835180613069,2.4392446774961605
5.703,29.142857142857142,5.5805785670356025,1.8558324142857143,0.008401130358554627,15.709906055859932,3.0433655879061763
5.7035,32.0,8.888194417315589,1.8623510666666665,0.005175722767240639,17.190990089412093,4.813612085581127
5.704,39.0,8.717797887081348,1.8565077333333333,0.00671342095680985,20.99615478319902,4.611078410055523
5.7045,36.666666666666664,5.507570547286101,1.8488253,0.002411653957349628,19.829849618330165,2.950953782382757
5.705,35.666666666666664,2.0816659994661326,1.8571063333333333,0.007071290469449906,19.206593636665506,1.1482719044296028
5.7055,33.0,3.0,1.8576335000000002,0.0014014617690111903,17.76374775487716,1.6019561966327767
5.706,33.0,1.7320508075688772,1.8572220000000002,0.007426148861287413,17.76929647525211,0.9535977534959817
5.7065,41.333333333333336,4.163331998932266,1.8557134666666668,0.006085337545554341,22.269218301583624,2.1749747662805814
5.707,36.0,5.291502622129181,1.8595182000000001,0.003271090663677638,19.357783776830004,2.8245894732573418
5.7075,44.0,11.0,1.8557785333333332,0.0031260753179240147,23.712476015860492,5.9385045271299886
5.708,36.0,7.0,1.8600899,0.005904915966379162,19.350927862533634,3.733442118743443
5.7085,40.333333333333336,6.110100926607787,1.8531004666666666,0.002137271780409145,21.76773628706094,3.322670151704223
5.709,43.333333333333336,2.3094010767585034,1.8510224,0.006091099450838088,23.41338915444219,1.3269805190475885
5.7095,41.333333333333336,4.041451884327381,1.8610719,0.00610278855851977,22.205313627252647,2.1063261473652517
5.71,42.0,2.6457513110645907,1.8599263,0.00746283699607595,22.585579097190358,1.510211304490513
5.7105,45.333333333333336,4.725815626252608,1.8539434666666665,0.014141117452780547,24.44083497571735,2.3803672820433146
5.711,38.666666666666664,5.131601439446883,1.8606416,0.011050222960193937,20.77254294307089,2.6551327293879345
5.7115,38.333333333333336,5.131601439446885,1.8489258666666668,0.008925624751989773,20.727942265769112,2.711412783999249
5.712,47.0,2.6457513110645907,1.8651414666666666,0.002186048033171658,25.19823842384365,1.394375178999749
5.7125,44.333333333333336,4.163331998932266,1.8537929333333334,0.0063742946286890305,23.913689946464075,2.2261872977546275
5.713,48.0,6.557438524302,1.858227,0.00718634628723112,25.839983940742226,3.624654773742649
5.7135,47.666666666666664,4.04145188432738,1.8509311000000002,0.0061480754289453465,25.756851664477722,2.251348768943588
5.714,47.0,11.269427669584644,1.8506788333333333,0.007757536977890231,25.380905657132956,5.980224170095142
5.7145,50.333333333333336,8.736894948054106,1.8532100333333332,0.004810762746522844,27.16836484160231,4.789779700016618
5.715,50.333333333333336,3.511884584284245,1.8611024,0.002354713691725586,27.045884557800036,1.9067951308353204
5.7155,58.333333333333336,18.502252115170556,1.8582282666666667,0.0008502938688085844,31.394857490325666,9.968235096292922
5.716,55.333333333333336,6.110100926607787,1.8590697666666667,0.006157955368735114,29.77123127997376,3.386863484708218
5.7165,60.0,6.928203230275509,1.8617922,0.004541515946245321,32.2223974937317,3.655838418579144
5.717,64.33333333333333,18.92969448600091,1.8493231,0.0045004128043991815,34.77920145027617,10.181694036960037
5.7175,67.66666666666667,5.773502691896256,1.8611994666666665,0.0012715672783354746,36.35720606522009,3.1140129956814437
5.718,70.33333333333333,13.576941236277534,1.8622278666666665,0.006973866376934121,37.78635379840074,7.442451084892421
5.7185,72.0,15.874507866387544,1.8598861666666666,0.002568519975264644,38.706083272355336,8.492342173854809
5.719,72.33333333333333,3.7859388972001837,1.8591013333333333,0.0019037693566536288,38.908010845404476,2.0446267838343037
5.7195,96.0,4.58257569495584,1.8574248333333332,0.0038308204843523134,51.68751458595548,2.556478044911525
5.72,101.66666666666667,13.503086067019396,1.8510771000000001,0.008184953361504137,54.9135988293992,7.200733506776297
5.7205,99.66666666666667,7.767453465154028,1.8603410333333332,0.00919516963646312,53.57499610559743,4.1706498731270845
5.721,118.33333333333333,11.676186592091332,1.8595189333333335,0.003302773751460026,63.644035808069646,6.393670619711626
5.7215,130.33333333333334,15.56705923844749,1.8570898333333332,0.010494425864397422,70.15724249598475,8.054475374532874
5.722,136.0,6.244997998398398,1.8630043666666667,0.004038254925500959,73.00209315093872,3.402560265493485
5.7225,143.33333333333334,10.066445913694334,1.8577519999999998,0.012473109723320837,77.17941011369275,5.924498638199664
5.723,171.66666666666666,8.02080627701064,1.8561002666666668,0.002532899226841419,92.48999733813463,4.38636604985724
5.7235,188.0,7.810249675906654,1.8572943000000002,0.007393747967708947,101.23453867450253,4.5917426270794985
5.724,224.66666666666666,1.5275252316519499,1.8616095000000001,0.0032672648668266866,120.68338981633444,0.6098913810190312
5.7245,236.33333333333334,14.22439219556791,1.8653323666666666,0.0016467546791592387,126.69688689309646,7.606345625113049
5.725,273.0,30.04995840263344,1.8560562333333335,0.0031855902786349765,147.0678764685508,15.94013186380725
5.7255,330.0,8.660254037844387,1.8576494,0.006625371504300666,177.65570316835604,5.266852480984935
5.726,353.3333333333333,10.016652800877818,1.8588721999999998,0.0026842700013225904,190.08456258040567,5.6453382927127524
5.7265,410.6666666666667,14.468356276140478,1.8602763666666666,0.0046904004864544765,220.74706733985008,7.385631486771135
5.727,422.3333333333333,14.011899704655796,1.8519907333333332,0.0013861194549292697,228.04660034782037,7.732499239925842
5.7275,483.0,17.435595774162696,1.8578202666666668,0.0070629402038621504,260.0016712957962,10.110232017981824
5.728,506.3333333333333,18.583146486355137,1.8624351666666668,0.0029267659563644035,271.8670497617339,9.993218388917263
5.7285,546.0,16.09347693943108,1.8547961666666666,0.001712858646629522,294.3701959761322,8.58007558786644
5.729,532.0,26.0,1.860052933333333,0.004361097339355437,286.0098783145423,13.857149514063014
5.7295,552.0,19.078784028338912,1.8617924333333333,0.005339908744850745,296.47227432497425,9.478549628356088
5.73,557.0,18.083141320025124,1.8600986666666666,0.0070735559101015475,299.47393290960025,10.861267701765563
5.7305,569.3333333333334,36.501141534660725,1.8532418,0.0032927415279671874,307.21171542499707,19.721848446021056
5.731,590.0,14.798648586948742,1.853633366666667,0.004313642822874136,318.30226743031375,8.439983298812077
5.7315,561.6666666666666,28.0416357107308,1.8597132666666667,0.003642779292426867,302.03569569041014,15.60906494601799
5.732,569.0,4.358898943540674,1.8505400666666667,0.0032719370246588725,307.48110712661344,2.8786998343980965
5.7325,558.6666666666666,11.015141094572213,1.8551900666666665,0.006153677478007186,301.15099792652336,6.827079012394323
5.733,547.3333333333334,26.501572280401277,1.8556446,0.006139442662815523,294.9662941399245,14.59419908837669
5.7335,564.3333333333334,10.503967504392488,1.8557728999999998,0.010924775134985553,304.10828454705353,6.338397174049584
5.734,528.6666666666666,8.736894948054088,1.8612798000000002,0.0030141346834539535,284.0365338964641,4.896729072052674
5.7345,529.6666666666666,20.599352740640487,1.8595724666666669,0.003419778814972339,284.8224727531604,10.667147465942948
5.735,506.0,12.288205727444508,1.8550338,0.011150471767598076,272.7563922446711,5.370347128410608
5.7355,515.0,17.08800749063506,1.8614234666666665,0.0027305254848348877,276.66644731645783,9.004247861891686
5.736,512.0,6.928203230275509,1.8542663333333333,0.0031736435753457514,276.11809643572377,3.4908630995323913
5.7365,497.6666666666667,5.773502691896254,1.8533089,0.005697763988618696,268.5247279050059,2.4150915760854663
5.737,512.6666666666666,20.50203241957571,1.8575312333333336,0.0041977641576598675,275.98497723638593,10.703927765555722
5.7375,555.0,33.95585369269929,1.8518681333333333,0.002079213931593776,299.6967590872546,18.313538067477626
5.738,549.3333333333334,5.033222956847181,1.8549766666666667,0.006446742434232385,296.1428439439744,2.9231507678407946
5.7385,536.0,10.816653826391969,1.8554697666666666,0.006532975049954877,288.870987922284,5.390149622044647
5.739,579.0,21.517434791350013,1.8585909333333335,0.0002000139578462919,311.526103361224,11.567643264323586
5.7395,549.3333333333334,27.57414247684474,1.858965633333333,0.004102427298969813,295.50734978052515,14.912313074879155
5.74,524.0,16.64331697709324,1.8607136000000002,0.0027890871786303414,281.6214793505224,9.360472363046128
5.7405,525.0,26.0,1.8516798,0.003400447799922726,283.540970478672,14.455392931103122
5.741,499.0,17.69180601295413,1.8577441333333333,0.0030473506531630053,268.59919540264906,9.245545531335154
5.7415,487.6666666666667,18.903262505010424,1.8594277666666665,0.004288732353893582,262.2523847294343,9.55110256960447
5.742,473.6666666666667,11.015141094572204,1.8661461,0.0017677026531632025,253.81912342639285,5.791976120845729
5.7425,451.0,10.44030650891055,1.8572456333333334,0.0044526232608804615,242.82712818330378,5.207332183411936
5.743,430.3333333333333,26.539279065817393,1.8545632,0.009816430571241234,232.0191265535801,13.700664427019918
5.7435,419.3333333333333,10.016652800877806,1.8613704333333334,0.0043310747676913895,225.28720200435473,5.66504238683569
5.744,408.3333333333333,26.950572040929536,1.8543898666666667,0.0037675535382172766,220.21590209862242,14.908313129200224
5.7445,391.6666666666667,14.294521094927704,1.8587273666666668,0.013536812969208598,210.69182437860286,6.369326288360686
5.745,363.0,30.315012782448235,1.8600966333333335,0.00015177010026131698,195.15203109077822,16.312564551044535
5.7455,373.0,7.0,1.8605593666666664,0.006625402938941451,200.48173513387545,4.0379140010995656
5.746,363.6666666666667,30.1053705064949,1.8623697000000001,0.008299748277508163,195.23037183224753,15.427817773363456
5.7465,337.0,15.716233645501712,1.8600892666666666,0.011777726629673975,181.15217249946963,7.622453596501133
5.747,350.3333333333333,18.92969448600092,1.8540600666666667,0.004804429524234286,188.96580892544316,10.505672311346947
5.7475,378.3333333333333,18.823743871327327,1.8613173666666665,0.0017563340238501274,203.26623471831036,10.271310927269743
5.748,353.6666666666667,7.371114795831986,1.8641393,0.00629210173074153,189.73150632300653,4.601282736875569
5.7485,352.0,37.04051835490427,1.8587743,0.0072549307184838225,189.33027418146025,19.26313436971029
5.749,365.3333333333333,9.23760430703402,1.8510445666666666,0.004399510791364589,197.36968312594504,5.1829957959564315
5.7495,363.3333333333333,7.023769168568493,1.8533803666666666,0.0025637147039662372,196.04149635459115,4.0268372586273475
5.75,350.0,18.520259177452136,1.8561983,0.004651394929480835,188.5482402563721,9.714149053569693
5.7505,348.0,15.620499351813308,1.8568758333333335,0.010776360814455635,187.4438601748161,9.39328354820165
5.751,335.6666666666667,12.583057392117922,1.8547770666666665,0.0028554197613194425,180.96981178639683,6.59767763516516
5.7515,343.6666666666667,19.2959408512084,1.8537291666666667,0.0027638124616792066,185.39848602190548,10.56728552636107
5.752,349.0,10.0,1.8556158,0.0038065498709460932,188.08468943488,5.725789788848174
5.7525,366.0,14.106735979665885,1.8608284666666666,0.007047020073998221,196.70706534675597,8.304873038655513
5.753,356.3333333333333,8.14452781524707,1.8610261333333333,0.011097210373933306,191.46600844666034,3.8529021861580843
5.7535,372.0,19.467922333931785,1.8597442,0.0071523477243490285,200.00660975744358,9.797788263416004
5.754,359.6666666666667,8.386497083606079,1.8554971666666666,0.005988586024541449,193.8366975878762,4.367046397024502
5.7545,364.3333333333333,19.604421270043478,1.8551542333333335,0.006602597204383542,196.37852793026346,10.204460596213433
5.755,361.6666666666667,3.2145502536643265,1.8552094666666665,0.0052220489698329405,194.94781881922813,1.8589635467541321
5.7555,370.0,17.349351572897472,1.8556761666666668,0.007194299793818205,199.3717791290915,8.793101563314883
5.756,334.6666666666667,17.672954855748756,1.8590820333333333,0.008024636243676815,180.04597562081244,10.283671388064619
5.7565,368.6666666666667,4.61880215351701,1.8635783666666665,0.002682201659706611,197.82954737068528,2.721691350443253
5.757,361.6666666666667,24.684678108764828,1.8568274999999999,0.0021955251831850325,194.78595140009557,13.49626806301537
5.7575,375.6666666666667,13.868429375143153,1.8595215999999999,0.00325569140275914,202.01842501355608,7.250614596487569
5.758,361.3333333333333,24.70492528491703,1.8612780666666666,0.004705133474550143,194.11046610392023,12.795780121383387
5.7585,366.3333333333333,20.03330560175562,1.8615680000000001,0.00481127609268054,196.80022828977147,11.094170271562104
5.759,362.3333333333333,27.50151510977773,1.8499607666666666,0.005558275241775366,195.85638010228845,14.807533722845552
5.7595,376.0,28.0,1.8583128333333334,0.00818892032830547,202.30785494422966,14.46703083339399
5.76,373.0,33.645207682521445,1.8515936,0.013348689333414022,201.5303043851037,19.361323021415235
5.7605,369.6666666666667,9.45163125250521,1.8541697,0.005927609638800338,199.3639018171907,4.656117566452333
5.761,371.6666666666667,18.82374387132734,1.8616002,0.0016350110121953856,199.65165446543025,10.18669438495702
5.7615,386.6666666666667,26.312227829154516,1.8571164666666666,0.0023380763489102632,208.20373971844242,14.076358223449594
5.762,405.6666666666667,38.59188170241681,1.8526895,0.002591676978328911,218.9600271425379,20.82319003800505
5.7625,384.3333333333333,24.906491790963518,1.8522025666666666,0.0018663248815072716,207.4928877412682,13.257364882868492
5.763,380.3333333333333,14.6401275039985,1.8601361333333333,0.0024232657805807497,204.46051139998426,7.670745265075486
5.7635,378.6666666666667,10.969655114602892,1.8531104,0.011032383601470736,204.36303910044205,6.875381709541223
5.764,397.3333333333333,9.291573243177565,1.8560033999999999,0.0010589539980565398,214.07922328149985,4.94904736283876
5.7645,396.0,18.33030277982336,1.8651878333333334,0.007592764434863932,212.28845906680476,9.042789399279451
5.765,420.0,27.51363298439521,1.8605611666666668,0.0026087286641835925,225.72606633277573,14.494628001843221
5.7655,389.6666666666667,4.1633319989322635,1.8622790333333334,0.006675358556162574,209.2478880874205,2.8704548375416126
5.766,404.3333333333333,28.728615235220317,1.8562989666666667,0.0064715630989222814,217.8506226388557,16.170560072776766
5.7665,404.0,1.7320508075688772,1.8492891666666667,0.007974274211696858,218.46648999155923,1.6504689451966612
5.767,406.6666666666667,11.676186592091328,1.8581932666666667,0.004187696849502448,218.8590929282411,6.688224498194068
5.7675,412.0,47.94788837894741,1.8591244,0.00205089027254025,221.5911376369354,25.534612789242402
5.768,426.0,39.83716857408418,1.8538197333333333,0.007229034141109936,229.84759726223115,22.329143107276366
5.7685,416.3333333333333,20.23198787399136,1.8608250666666668,0.008652366738259136,223.73508025943966,10.800037480759705
5.769,376.0,9.16515138991168,1.8610335999999998,0.0036454728143273485,202.03910541342415,4.9558504273808905
5.7695,422.3333333333333,36.350149013908236,1.8598616666666665,0.004746774526279221,227.08247782354496,19.59920363761655
5.77,428.3333333333333,14.843629385474872,1.8616648666666666,0.0028423843535548402,230.08894766731055,8.305627377995839
5.7705,407.0,19.157244060668017,1.8593291666666667,0.007754648802062797,218.87217238825744,9.445152482027781
5.771,416.6666666666667,18.87679351302369,1.8597968,0.013187658756200807,224.02567842686665,9.616183951719922
5.7715,392.0,23.0,1.8595591333333334,0.007572471301585295,210.82664696725536,12.916029456471229
5.772,403.6666666666667,23.459184413217216,1.8611305666666667,0.0021102276567549665,216.89254568242686,12.588723752946871
5.7725,423.6666666666667,16.258331197676274,1.8611232,0.0010435913568059968,227.6411895672045,8.771069221871135
5.773,411.3333333333333,20.52640575778753,1.859214,0.0022627335039725202,221.24863421484633,11.287767416326588
5.7735,403.3333333333333,16.802777548171406,1.8523788666666665,0.006234294212926883,217.74925292929947,9.447577512664884
5.774,426.0,23.430749027719962,1.8667884666666668,0.005548403338198595,228.19644911379,12.453136338806342
5.7745,423.3333333333333,27.098585448936877,1.8557659666666666,0.0005139743313954595,228.11702072543642,14.580946621230579
5.775,380.3333333333333,10.692676621563631,1.8657273666666667,0.0033340109812857147,203.85726352832194,5.960682009773365
5.7755,405.3333333333333,3.214550253664313,1.8595663,0.005114086605641329,217.97606907464296,2.3066850578712104
5.776,413.6666666666667,5.131601439446882,1.8616001000000002,0.0035193669984814133,222.20909845885328,2.579647133927275
5.7765,396.3333333333333,32.74650108535771,1.8639170333333333,0.008842258001400568,212.582389353822,16.526528789041173
5.777,393.6666666666667,8.326663997864523,1.8618442666666668,0.005171423596393287,211.44298558226907,4.709507904069722
5.7775,415.6666666666667,15.947831618540922,1.8661638333333332,0.008594928743354205,222.76701138037018,9.519513680223328
5.778,394.6666666666667,17.15614564327703,1.8736551333333333,0.007429070300066724,210.6192453531734,8.356097487900774
5.7785,391.3333333333333,17.039170558842738,1.8688256999999997,0.0036806882875353697,209.39052547952,8.745575320401915
5.779,405.3333333333333,14.742229591663982,1.8589586333333334,0.0007574700940191882,218.04199096140567,7.8770919240207995
5.7795,407.3333333333333,19.8578280114753,1.8633245,0.004764648697438134,218.61835874866208,11.026489799572444
5.78,395.6666666666667,30.827476921300807,1.8631248000000002,0.006416521745463042,212.39829045797168,17.085168783952295
5.7805,386.6666666666667,6.506407098647712,1.8720901333333335,0.003351997317023637,206.54711493311564,3.8270211754629067
5.781,411.3333333333333,10.066445913694333,1.8667278999999999,0.006356403844155804,220.34591017158482,5.092345339095671
5.7815,380.0,10.816653826391969,1.8715243666666666,0.006338378893954987,203.03157295734573,5.086523455307963
5.782,367.6666666666667,16.92138686199608,1.8634943,0.004263499995309042,197.31305897032658,9.49551909166663
5.7825,390.3333333333333,11.239810200058235,1.8728931333333332,0.0035830878670963084,208.41710382057212,6.253007570907468
5.783,368.6666666666667,14.640127503998492,1.8643208333333334,0.01262577231551937,197.74402208494317,7.544624306240081
5.7835,359.0,11.269427669584644,1.8664440666666666,0.0029874758330961176,192.34352249280735,5.9875936508923004
5.784,375.3333333333333,24.58319208998972,1.8740281666666665,0.005891674078165902,200.25610088406177,12.50411863717368
5.7845,372.0,11.532562594670797,1.8677533666666666,0.005309664215685643,199.16363129816378,5.843799333409577
5.785,381.6666666666667,15.947831618540917,1.8699767666666667,0.005478446259965793,204.0942838542468,8.206581465596923
5.7855,375.3333333333333,4.932882862316244,1.8743003333333332,0.005853353354559676,200.25219942680016,2.51946424085845
5.786,389.6666666666667,15.821925715074425,1.8703716000000001,0.007837743376763538,208.34739106474936,8.828819083528687
5.7865,358.0,29.0,1.8742904666666667,0.0038036193215584546,190.98593103166226,15.103414469712378
5.787,343.6666666666667,19.399312702601954,1.8710276333333333,0.007995144667442439,183.7097856820578,11.177284417249474
5.7875,385.6666666666667,19.55334583474995,1.8729861333333335,0.01095503786863975,205.9110181110482,10.429732782380698
5.788,362.6666666666667,29.280255007997006,1.8751333333333333,0.006097664754095096,193.44240719248174,16.225137254544634
5.7885,385.6666666666667,25.794056162870813,1.8775328,0.004378733478986819,205.42425804825666,13.997012954019775
5.789,376.6666666666667,15.695009822658069,1.8746068333333332,0.004389210343938099,200.91940342331972,7.935498273318399
5.7895,353.0,9.16515138991168,1.8790342666666666,0.002183578330020153,187.86546694423637,5.040424321482068
5.79,368.3333333333333,22.722969289539012,1.8764639,0.0032525426161697252,196.2970677289785,12.255291001996403
5.7905,352.0,10.583005244258363,1.8784077000000001,0.005365301610347752,187.4039063899445,6.136427239512722
5.791,350.3333333333333,24.006943440041123,1.8826251666666665,0.002268096850518811,186.08074699852395,12.606134132497655
5.7915,361.6666666666667,3.0550504633038997,1.8844261333333332,0.004480866868512523,191.92332844548596,1.4168128533313562
5.792,371.6666666666667,9.504384952922168,1.8799395333333333,0.01213745849852166,197.69580033447502,4.554865967619892
5.7925,350.0,14.422205101855956,1.8781708666666665,0.0037246577645917,186.3473741173616,7.5086773555504305
5.793,353.3333333333333,22.188585654190156,1.8780892666666666,0.0008534299404950485,188.1313889996528,11.739535261003969
5.7935,350.0,9.643650760992955,1.8771261,0.001943086274461383,186.45883816108628,5.3291598149953945
5.794,354.6666666666667,2.081665999466135,1.8816413666666667,0.002482764069204583,188.48905526376745,1.3440146176763192
5.7945,343.3333333333333,35.133080327994776,1.8850625,0.0029400633785685803,182.12732869522588,18.558841126455725
5.795,362.0,16.09347693943108,1.8852011666666666,0.003010069252248655,192.0312698029495,8.83685199066367
5.7955,355.3333333333333,22.030282189144412,1.8820009333333332,0.006325312122997008,188.8243146497692,12.102857092946195
5.796,346.3333333333333,3.7859388972001744,1.8831870000000002,0.005667362452675853,183.90626812483137,1.653646785278415
5.7965,348.3333333333333,21.59475244899403,1.8777471,0.0032848955843374807,185.5024300643141,11.418862042064758
5.797,355.3333333333333,4.725815626252601,1.8866648333333333,0.004002138806105241,188.34245420369925,2.796533340164195
5.7975,344.6666666666667,24.33789911502908,1.8818371333333335,0.012014423915582873,183.2066081614313,13.992900732965882
5.798,359.6666666666667,6.658328118479389,1.8855393000000003,0.005906961333037519,190.7440481213547,2.95432793940321
5.7985,346.3333333333333,14.640127503998507,1.8895507,0.01161013346736386,183.27209901487583,7.052789563831882
5.799,337.0,9.539392014169456,1.8936322,0.0013261676628541766,177.9661162339838,5.101232370064191
5.7995,364.3333333333333,15.011106998930273,1.8856585666666668,0.0097294150175297,193.19303857689422,7.1580228449819145
5.8,347.0,20.42057785666214,1.8829736666666665,0.008691769251615696,184.29003623851088,10.973961448081536
5.8005,339.0,22.60530911091463,1.8849248,0.0077441884507029,179.82390794569267,11.386172008361996
5.801,345.6666666666667,11.930353445448862,1.8897516666666665,0.009557066785543064,182.9375338889238,7.093564383924536
5.8015,355.6666666666667,13.503086067019403,1.8875240666666666,0.002740109593306978,188.4255489063811,6.963857745390208
5.802,331.0,19.974984355438178,1.8829272333333333,0.007174601483938552,175.7977975913809,10.761041631941493
5.8025,345.6666666666667,19.502136635080106,1.8871565666666665,0.0033978011218041087,183.1652830149225,10.267185765396762
5.803,356.0,20.952326839756964,1.8906081,0.012009384112018478,188.27944862636073,10.539777900884136
