monoE,diode1_mean,diode1_std,AS_IC_mean,AS_IC_std,diode1/AS_IC_mean,diode1/AS_IC_std
8.968,116510490.0,,1.56703e-09,,7.435115473220042e+16,
8.9685,116821910.0,,1.56721e-09,,7.454132502983008e+16,
8.969,116532910.0,,1.56745e-09,,7.434553574276691e+16,
8.9695,116456050.0,,1.56371e-09,,7.44741991801549e+16,
8.97,118844310.0,,1.56469e-09,,7.595390141178125e+16,
8.9705,118638410.0,,1.59605e-09,,7.433251464553115e+16,
8.971,118732070.0,,1.59423e-09,,7.447612326954078e+16,
8.9715,118831830.0,,1.5913e-09,,7.467594419656883e+16,
8.972,118598450.0,,1.59108e-09,,7.453958946124645e+16,
8.9725,118414600.0,,1.59095e-09,,7.443012036833339e+16,
8.973,118530870.0,,1.59027e-09,,7.453506008413666e+16,
8.9735,118073180.0,,1.59046e-09,,7.423838386378784e+16,
8.974,118051330.0,,1.59201e-09,,7.415237969610744e+16,
8.9745,117981210.0,,1.59276e-09,,7.407343855948165e+16,
8.975,117220410.0,,1.59032e-09,,7.370869384777907e+16,
8.9755,117004850.0,,1.59017e-09,,7.35800889213103e+16,
8.976,116868750.0,,1.59112e-09,,7.345061968927547e+16,
8.9765,116252930.0,,1.59169e-09,,7.30374193467321e+16,
8.977,114799270.0,,1.59144e-09,,7.213546850650982e+16,
8.9775,113181320.0,,1.58832e-09,,7.125851213861187e+16,
8.978,111473620.0,,1.58688e-09,,7.0247038213349464e+16,
8.9785,108918490.0,,1.58708e-09,,6.862822920079643e+16,
8.979,105693770.0,,1.58706e-09,,6.659721119554396e+16,
8.9795,100551220.0,,1.58566e-09,,6.341285016964544e+16,
8.98,94135640.0,,1.585e-09,,5.939157097791798e+16,
8.9805,86219182.0,,1.58323e-09,,5.445777429684885e+16,
8.981,77465566.0,,1.57993e-09,,4.903101150050952e+16,
8.9815,69462126.0,,1.5805e-09,,4.394946282821892e+16,
8.982,62631535.0,,1.57643e-09,,3.9729981667438456e+16,
8.9825,57471030.0,,1.57509e-09,,3.648745785955088e+16,
8.983,53667854.0,,1.57479e-09,,3.407937185275497e+16,
8.9835,51689322.0,,1.57879e-09,,3.2739833670089116e+16,
8.984,50910466.0,,1.58153e-09,,3.219064197327904e+16,
8.9845,50762032.0,,1.58251e-09,,3.2076910730421924e+16,
8.985,50685389.0,,1.58467e-09,,3.198482270756687e+16,
8.9855,50449475.0,,1.58781e-09,,3.177299236054692e+16,
8.986,49873056.0,,1.58806e-09,,3.1405019961462412e+16,
8.9865,48973570.0,,1.58912e-09,,3.0818043948852196e+16,
8.987,47857526.0,,1.58852e-09,,3.0127115805907384e+16,
8.9875,46828227.0,,1.58904e-09,,2.9469508004833108e+16,
8.988,45445055.0,,1.589e-09,,2.8599782882315924e+16,
8.9885,44067525.0,,1.5907e-09,,2.770322813855535e+16,
8.989,42640388.0,38667.42722240517,1.592125e-09,6.576093065034277e-13,2.678206775398929e+16,35348709570438.68
8.9895,41168805.0,,1.59009e-09,,2.5890864668037656e+16,
8.99,39633686.0,,1.59133e-09,,2.4906013209076684e+16,
8.9905,37934406.0,,1.59131e-09,,2.3838476475356784e+16,
8.991,36347803.0,,1.59226e-09,,2.2827806388403904e+16,
8.9915,34825987.0,,1.5936e-09,,2.1853656501004016e+16,
8.992,33298460.0,,1.59586e-09,,2.0865527051245096e+16,
8.9925,31884854.0,,1.5967e-09,,1.9969220266800276e+16,
8.993,30563326.0,,1.59723e-09,,1.913520657638537e+16,
8.9935,29372991.0,,1.59936e-09,,1.8365465561224492e+16,
8.994,28404029.0,,1.60032e-09,,1.7748968331333734e+16,
8.9945,27690654.0,,1.60242e-09,,1.7280521960534692e+16,
8.995,27166741.0,,1.60036e-09,,1.6975393661426178e+16,
8.9955,26786329.0,,1.6006e-09,,1.6735179932525302e+16,
8.996,26735208.0,,1.60132e-09,,1.6695731021906926e+16,
8.9965,26782437.0,,1.60269e-09,,1.6710927877505944e+16,
8.997,26962550.0,,1.60567e-09,,1.6792086792429328e+16,
8.9975,27145807.0,,1.60323e-09,,1.6931948004964976e+16,
8.998,27434767.0,,1.60135e-09,,1.713227401879664e+16,
8.9985,27622831.0,,1.60146e-09,,1.7248530091291696e+16,
8.999,27851257.0,,1.59741e-09,,1.7435258950426002e+16,
8.9995,28045955.0,,1.59825e-09,,1.7547914906929454e+16,
9.0,28119133.0,,1.59915e-09,,1.75837995184942e+16,
9.0005,28083576.0,,1.59924e-09,,1.7560576273730022e+16,
9.001,27948099.0,,1.59616e-09,,1.7509584878708902e+16,
9.0015,27708092.0,,1.59792e-09,,1.7340099629518374e+16,
9.002,27302054.0,,1.59655e-09,,1.7100657041746266e+16,
9.0025,26971371.0,,1.59239e-09,,1.693766665201364e+16,
9.003,26561742.0,,1.5901e-09,,1.6704447519023962e+16,
9.0035,26136360.0,,1.58664e-09,,1.6472772651641204e+16,
9.004,25853258.0,,1.58651e-09,,1.6295679195214654e+16,
9.0045,25717182.0,,1.58973e-09,,1.6177075352418334e+16,
9.005,25671798.0,,1.59308e-09,,1.6114569262058402e+16,
9.0055,25677060.0,,1.59396e-09,,1.6108973876383348e+16,
9.006,25842920.0,,1.59673e-09,,1.6184902895292254e+16,
9.0065,26131744.0,,1.59979e-09,,1.6334483901012008e+16,
9.007,26314811.0,,1.60228e-09,,1.6423353596125522e+16,
9.0075,26598478.0,,1.60168e-09,,1.6606611807602018e+16,
9.008,26897308.0,,1.60256e-09,,1.6783963158945686e+16,
9.0085,27135719.0,,1.60008e-09,,1.6958976426178692e+16,
9.009,27384738.0,,1.59906e-09,,1.7125522494465498e+16,
9.0095,27589239.0,,1.59683e-09,,1.7277505432638416e+16,
9.01,27854703.0,,1.60043e-09,,1.7404511912423536e+16,
9.0105,27965641.0,,1.59558e-09,,1.7526943807267576e+16,
9.011,28118659.0,,1.59247e-09,,1.7657261361281532e+16,
9.0115,28284678.0,,1.59399e-09,,1.7744576816667608e+16,
9.012,28426226.0,,1.59796e-09,,1.7789072317204436e+16,
9.0125,28515303.0,,1.59885e-09,,1.7834883197298058e+16,
9.013,28600164.0,,1.59944e-09,,1.788136097634172e+16,
9.01329,28545798.0,,1.59892e-09,,1.7853174642883946e+16,
9.0135,28617621.0,,1.60336e-09,,1.7848531209460134e+16,
9.014,28511174.0,,1.60623e-09,,1.7750368253612496e+16,
9.01444,28470483.0,,1.60245e-09,,1.7766846391463072e+16,
9.0145,28498490.0,,1.60539e-09,,1.775175502525866e+16,
9.015,28387305.0,,1.60732e-09,,1.76612653360874e+16,
9.0155,28253334.0,,1.60622e-09,,1.7589952808457122e+16,
9.0156,28171593.0,,1.60193e-09,,1.7586032473329046e+16,
9.016,28062681.0,,1.60425e-09,,1.7492710612435718e+16,
9.0165,27941544.0,,1.6043e-09,,1.7416657732344326e+16,
9.01678,27767517.0,,1.60242e-09,,1.7328488785711612e+16,
9.017,27802476.0,,1.60476e-09,,1.7325005608315262e+16,
9.0175,27528758.0,,1.60405e-09,,1.7162032355599888e+16,
9.01799,27286497.0,,1.60108e-09,,1.7042556899093112e+16,
9.018,27275917.0,,1.60404e-09,,1.7004511732874492e+16,
9.0185,26946676.0,,1.60359e-09,,1.6803968595463928e+16,
9.019,26659143.0,,1.6032e-09,,1.6628706961077844e+16,
9.01921,26517446.0,,1.60159e-09,,1.6556950280658596e+16,
9.02045,25726146.0,,1.60089e-09,,1.6069902366808462e+16,
9.02171,25238045.0,,1.60128e-09,,1.576116918964828e+16,
9.02299,25088515.0,,1.59838e-09,,1.569621429197062e+16,
9.02428,24607035.0,,1.59602e-09,,1.541774852445458e+16,
9.0256,24118883.0,,1.59637e-09,,1.5108579464660448e+16,
9.02693,23866150.0,,1.5935e-09,,1.4977188578600566e+16,
9.02829,23842149.0,,1.59238e-09,,1.4972650372398548e+16,
9.02966,23958874.0,,1.58884e-09,,1.5079475592255984e+16,
9.03105,24213144.0,,1.58765e-09,,1.5250933140175732e+16,
9.03246,24528624.0,,1.58398e-09,,1.5485437947448832e+16,
9.03389,24812732.0,,1.58149e-09,,1.5689464998197902e+16,
9.03534,24955145.0,,1.57902e-09,,1.5804198173550684e+16,
9.0368,24961058.0,,1.57616e-09,,1.5836626992183534e+16,
9.03829,24906434.0,,1.57403e-09,,1.5823354065678544e+16,
9.03979,24674005.0,,1.57109e-09,,1.5705023264103266e+16,
9.04131,24460622.0,,1.56914e-09,,1.5588552965318582e+16,
9.04286,24176629.0,,1.56529e-09,,1.5445463141015402e+16,
9.04442,23999382.0,,1.56218e-09,,1.5362750771357974e+16,
9.046,23916703.0,,1.55954e-09,,1.5335741949549226e+16,
9.04759,23861034.0,,1.55767e-09,,1.5318414041485038e+16,
9.04921,23734916.0,,1.55496e-09,,1.526400421875804e+16,
9.05085,23583238.0,,1.5537e-09,,1.5178759091201648e+16,
9.0525,23380410.0,,1.55127e-09,,1.5071786342802994e+16,
9.05418,23204304.0,,1.54957e-09,,1.497467297379273e+16,
9.05587,23099091.0,,1.54807e-09,,1.4921218678741918e+16,
9.05758,22985917.0,,1.54773e-09,,1.4851373947652368e+16,
9.05931,22687867.0,,1.54773e-09,,1.4658801599762232e+16,
9.06106,22352925.0,,1.54858e-09,,1.4434465768639656e+16,
9.06283,21908238.0,,1.54162e-09,,1.4211179149206678e+16,
9.06461,21335414.0,,1.52428e-09,,1.3997043850211246e+16,
9.06642,21130898.0,,1.53682e-09,,1.3749754688252364e+16,
9.06824,20937943.0,,1.55246e-09,,1.3486945235303968e+16,
9.07009,20601555.0,,1.55166e-09,,1.3277106453733422e+16,
9.07195,20360840.0,,1.54937e-09,,1.3141367136319924e+16,
9.07383,20156504.0,,1.54435e-09,,1.3051771942888594e+16,
9.07573,20191742.0,,1.54082e-09,,1.3104543035526538e+16,
9.07765,20495977.0,,1.53797e-09,,1.3326642912410516e+16,
9.07958,20853122.0,,1.53296e-09,,1.3603174251122012e+16,
9.08154,21094202.0,,1.52358e-09,,1.3845155489045538e+16,
9.08352,21657667.0,,1.52739e-09,,1.4179526512547548e+16,
9.08551,22054250.0,,1.52446e-09,,1.446692599346654e+16,
9.08752,22495867.0,,1.5264e-09,,1.4737858359538784e+16,
9.08955,22895525.0,,1.53915e-09,,1.4875434493064354e+16,
9.0916,23227634.0,,1.54725e-09,,1.5012204879625142e+16,
9.09367,23464272.0,,1.54865e-09,,1.5151436412359152e+16,
9.09576,23853803.0,,1.55091e-09,,1.5380520468628096e+16,
9.09787,24134085.0,,1.55331e-09,,1.5537197983660698e+16,
9.09999,24370260.0,,1.55163e-09,,1.5706231511378358e+16,
9.10214,24325492.0,,1.5498e-09,,1.5695891082720352e+16,
9.1043,24279215.0,,1.54493e-09,,1.571541429061511e+16,
9.10649,24116079.0,,1.541e-09,,1.564962946138871e+16,
9.10869,24032740.0,,1.53459e-09,,1.56606911292267e+16,
9.11091,23962111.0,,1.53035e-09,,1.5657928578429772e+16,
9.11315,23897563.0,,1.52702e-09,,1.564980353891894e+16,
9.1154,23988582.0,,1.525e-09,,1.5730217704918032e+16,
9.11768,23917994.0,,1.52388e-09,,1.56954576475838e+16,
9.11997,23939000.0,,1.52492e-09,,1.5698528447393962e+16,
9.12229,23675374.0,,1.52491e-09,,1.5525751683705922e+16,
9.12462,23487577.0,,1.52481e-09,,1.5403608974232854e+16,
9.12697,23358966.0,,1.52758e-09,,1.52914845703662e+16,
9.12934,23022527.0,,1.52968e-09,,1.5050551095653992e+16,
9.13173,22848260.0,,1.52918e-09,,1.4941511136687636e+16,
9.13414,22848312.0,,1.52862e-09,,1.4947018879773914e+16,
9.13657,22828583.0,,1.52545e-09,,1.4965146678029434e+16,
9.13902,22883442.0,,1.51775e-09,,1.5077214297479822e+16,
9.14148,22568299.0,,1.48175e-09,,1.5230841235026152e+16,
9.14396,21851121.0,,1.41519e-09,,1.5440415067941408e+16,
9.14647,22876090.0,,1.47753e-09,,1.5482656866527246e+16,
9.14899,23556510.0,,1.51034e-09,,1.559682588026537e+16,
9.15153,23870126.0,,1.51052e-09,,1.5802588512565208e+16,
9.15409,24361056.0,,1.5079e-09,,1.6155617746534916e+16,
9.15667,24633076.0,,1.49769e-09,,1.6447379631298866e+16,
9.15926,24920208.0,,1.49084e-09,,1.6715548281505728e+16,
9.16188,25517113.0,,1.50939e-09,,1.6905579737509854e+16,
9.16451,25502128.0,,1.50863e-09,,1.6904163380020284e+16,
9.16717,25387381.0,,1.5034e-09,,1.6886644272981242e+16,
9.16984,25200419.0,,1.50327e-09,,1.6763734392357994e+16,
9.17253,25071663.0,,1.52601e-09,,1.642955354158885e+16,
9.17524,24893538.0,,1.52782e-09,,1.6293501852312446e+16,
9.17797,24545820.0,,1.5342e-09,,1.5999100508408292e+16,
9.18071,24450819.0,,1.53461e-09,,1.5932920416262112e+16,
9.18348,24438381.0,,1.53238e-09,,1.5947990054686174e+16,
9.18627,24392386.0,,1.52845e-09,,1.5958903464293892e+16,
9.18907,24514278.0,,1.52626e-09,,1.6061665771231638e+16,
9.19189,24320270.0,,1.52255e-09,,1.5973380184558798e+16,
9.19473,24491490.0,,1.51823e-09,,1.6131607200490044e+16,
9.1976,24507635.0,,1.48147e-09,,1.6542781831559194e+16,
9.20047,24441191.0,,1.51305e-09,,1.6153591090842998e+16,
9.20337,24280712.0,,1.51258e-09,,1.6052514247180314e+16,
9.20629,24112482.0,,1.511e-09,,1.5957962938451356e+16,
9.20923,23971313.0,,1.51038e-09,,1.5871047683364452e+16,
9.21218,24108695.0,,1.50831e-09,,1.5983912458314272e+16,
9.21515,24082851.0,,1.50687e-09,,1.5982036273865696e+16,
9.21815,24183116.0,,1.50626e-09,,1.605507415718402e+16,
9.22116,24281715.0,,1.50561e-09,,1.6127493175523542e+16,
9.22419,24471125.0,,1.50618e-09,,1.624714509553971e+16,
9.22724,24592673.0,,1.50544e-09,,1.6335870576044214e+16,
9.2303,24933755.0,,1.50392e-09,,1.6579176418958456e+16,
9.23339,25054333.0,,1.50423e-09,,1.6655918975156724e+16,
9.2365,25361055.0,,1.50238e-09,,1.6880586136663162e+16,
9.23962,25491797.0,,1.50065e-09,,1.6987170226235298e+16,
9.24276,25546627.0,,1.50018e-09,,1.7029041181724858e+16,
9.24593,25558415.0,,1.4992e-09,,1.7048035618996798e+16,
9.24911,25706070.0,,1.49756e-09,,1.716530222495259e+16,
9.25231,25792996.0,,1.49642e-09,,1.7236468371179214e+16,
9.25553,25767531.0,,1.49297e-09,,1.7259242315652692e+16,
9.25876,25942498.0,,1.49683e-09,,1.733162616997254e+16,
9.26202,26005015.0,,1.49787e-09,,1.7361329754918652e+16,
9.26529,25969814.0,,1.49568e-09,,1.7363215393667096e+16,
9.26859,25959760.0,,1.49313e-09,,1.738613516572569e+16,
9.2719,26012317.0,,1.48876e-09,,1.7472471721432602e+16,
9.27523,25833360.0,,1.48198e-09,,1.7431652249018204e+16,
9.27858,26274330.0,,1.49978e-09,,1.7518789422448626e+16,
9.28195,26273893.0,,1.49925e-09,,1.7524691012172754e+16,
9.28534,26381986.0,,1.49929e-09,,1.7596319591273202e+16,
9.28875,26378409.0,,1.5016e-09,,1.756686800745871e+16,
9.29217,26359572.0,,1.49876e-09,,1.7587587071979504e+16,
9.29562,26526853.0,,1.49997e-09,,1.768492236511397e+16,
9.29908,26490803.0,,1.49635e-09,,1.7703614127710764e+16,
9.30256,26728738.0,,1.49948e-09,,1.7825338117213966e+16,
9.30606,26719746.0,,1.49268e-09,,1.790051853042849e+16,
9.30958,27171578.0,,1.50751e-09,,1.8024144450119732e+16,
9.31312,27449891.0,,1.50868e-09,,1.8194641010684836e+16,
9.31668,27441124.0,,1.50906e-09,,1.8184249797887428e+16,
9.32026,27733480.0,,1.50989e-09,,1.8367881103921476e+16,
9.32385,27912857.0,,1.51059e-09,,1.847811583553446e+16,
9.32747,28063367.0,,1.5107e-09,,1.85763996822665e+16,
9.3311,28224712.0,,1.51188e-09,,1.8668619202582216e+16,
9.33475,28466500.0,,1.5126e-09,,1.881958217638503e+16,
9.33842,28642023.0,,1.51441e-09,,1.891299119789225e+16,
9.34211,28759934.0,,1.51388e-09,,1.8997499141279364e+16,
9.34582,28924559.0,,1.51398e-09,,1.9104980911240572e+16,
9.34955,29201737.0,,1.51587e-09,,1.9264011425781892e+16,
9.35329,29281572.0,,1.51651e-09,,1.9308525496040252e+16,
9.35706,29572592.0,,1.51776e-09,,1.9484366434745944e+16,
9.36084,29528936.0,,1.51818e-09,,1.9450220658946896e+16,
9.36464,29752656.0,,1.51914e-09,,1.9585196887712784e+16,
9.36846,30055166.0,,1.52022e-09,,1.9770274039283788e+16,
9.3723,30094247.0,,1.52065e-09,,1.979038371748923e+16,
9.37616,30097644.0,,1.52194e-09,,1.9775841360369004e+16,
9.38004,30177107.0,,1.52218e-09,,1.982492674979306e+16,
9.38394,30306055.0,,1.52174e-09,,1.9915396191202176e+16,
9.38785,30396927.0,,1.52249e-09,,1.996527202149111e+16,
9.39179,30551261.0,,1.52272e-09,,2.0063610512766628e+16,
9.39574,30650938.0,,1.52232e-09,,2.013435939881234e+16,
9.39971,30868497.0,,1.52364e-09,,2.025970504843664e+16,
9.40371,31270084.0,,1.52534e-09,,2.050040253320571e+16,
9.40771,31399522.0,,1.53308e-09,,2.0481333002843948e+16,
9.41174,31630650.0,,1.53298e-09,,2.0633439444741616e+16,
9.41579,31770359.0,,1.53328e-09,,2.072052006156736e+16,
9.41986,31876652.0,,1.53412e-09,,2.077846061585795e+16,
9.42394,32141981.0,,1.53412e-09,,2.0951412536177092e+16,
9.42805,32379700.0,,1.53406e-09,,2.110719267825248e+16,
9.43217,32489337.0,,1.53474e-09,,2.1169277532350756e+16,
9.43631,32558668.0,,1.53304e-09,,2.1237976830350156e+16,
9.44047,32688746.0,,1.52686e-09,,2.140913115806295e+16,
9.44465,33003682.0,,1.53027e-09,,2.156722800551537e+16,
9.44885,32915778.0,,1.51385e-09,,2.1743090794992896e+16,
9.45307,33421068.0,,1.52406e-09,,2.1928971300342508e+16,
9.4573,33608313.0,,1.52449e-09,,2.20456106632382e+16,
9.46156,33633090.0,,1.521e-09,,2.211248520710059e+16,
9.46583,33988044.0,,1.52233e-09,,2.232633134734256e+16,
9.47012,34356187.0,,1.52512e-09,,2.2526874606588332e+16,
9.47443,34519071.0,,1.52742e-09,,2.2599593432061908e+16,
9.47876,34679682.0,,1.52841e-09,,2.269003866763499e+16,
9.48311,34939541.0,,1.52859e-09,,2.285736593854467e+16,
9.48748,35054199.0,,1.52957e-09,,2.291768209366031e+16,
9.49187,35387836.0,,1.52932e-09,,2.313958883686867e+16,
9.49627,35445544.0,,1.52977e-09,,2.3170505370088316e+16,
9.5007,35570553.0,,1.52835e-09,,2.327382667582687e+16,
9.50514,35822866.0,,1.52651e-09,,2.3467167591434056e+16,
9.5096,36138343.0,,1.52642e-09,,2.3675228967125692e+16,
9.51408,36449165.0,,1.53253e-09,,2.3783655132362824e+16,
9.51858,36599117.0,,1.53177e-09,,2.3893350176593092e+16,
9.5231,36797859.0,,1.53006e-09,,2.4049945100192148e+16,
9.52764,36930890.0,,1.52882e-09,,2.4156467079185256e+16,
