,monoE,roi4_mean,roi4_std,mcaLt_mean,mcaLt_std,roi4/mcaLt_mean,roi4/mcaLt_std
0,8.232000000000001,159.0,,0.94070112,,169.02286668904998,
1,8.24,128.0,,0.94484576,,135.47184674882809,
2,8.248000000000001,122.0,,0.94054688,,129.71176939101642,
3,8.256,145.0,,0.94263584,,153.8239836074979,
4,8.264000000000001,130.0,,0.94476,,137.60108387315296,
5,8.272,152.0,,0.93942016,,161.80193535552826,
6,8.280000000000001,125.0,,0.93349184,,133.9058303926899,
7,8.288,127.0,,0.93505184,,135.82134654694653,
8,8.296000000000001,122.0,,0.94407456,,129.2270813864532,
9,8.304,126.0,,0.9357392,,134.6529032875827,
10,8.312000000000001,196.5,106.77312395916869,1.4045691,0.6654580503533036,137.30255923706474,10.967086333276598
11,8.3125,227.0,,1.8700902,,121.3845193135604,
12,8.313,255.0,,1.8660192,,136.65454246129943,
13,8.313500000000001,268.0,,1.8656822,,143.6471870718389,
14,8.314,244.0,,1.8605597,,131.14333283688774,
15,8.3145,261.0,,1.8649792,,139.9479415105541,
16,8.315000000000001,266.0,,1.8633277,,142.7553510850507,
17,8.3155,229.0,,1.8648861,,122.7957031799422,
18,8.316,238.0,,1.8606637,,127.9113469027208,
19,8.316500000000001,256.0,,1.8603821,,137.6061401579815,
20,8.317,307.0,,1.8548726,,165.5100193943239,
21,8.3175,248.0,,1.8709597,,132.5522938842563,
22,8.318000000000001,273.0,,1.8633382,,146.51124524791044,
23,8.3185,273.0,,1.862631,,146.56687234347544,
24,8.319,273.0,,1.8638154,,146.4737333965585,
25,8.3195,279.0,,1.8691859,,149.262842181722,
26,8.32,275.0,,1.8644224,,147.49876422853532,
27,8.320500000000001,271.0,,1.8590707,,145.77175574871896,
28,8.321,273.0,,1.8572227,,146.99368040246333,
29,8.3215,281.0,,1.86688,,150.5185121700377,
30,8.322000000000001,263.0,,1.8691955,,140.70224329129832,
31,8.3225,301.0,,1.8605459,,161.78047528953735,
32,8.323,252.0,,1.8702774,,134.73937074789012,
33,8.323500000000001,250.0,,1.8652579,,134.02972318197928,
34,8.324,259.0,,1.866328,,138.7751777822548,
35,8.3245,259.0,,1.8603008,,139.2247963340122,
36,8.325000000000001,292.0,,1.8737043,,155.84102571574394,
37,8.3255,298.0,,1.8570176,,160.4723617051341,
38,8.326,318.0,,1.8690342,,170.14134893839824,
39,8.326500000000001,280.0,,1.8650547,,150.1296449911094,
40,8.327,293.0,,1.8695738,,156.720210777451,
41,8.3275,343.0,,1.8658218,,183.83320422132488,
42,8.328000000000001,290.0,,1.865864,,155.42397516646443,
43,8.3285,325.0,,1.8639814,,174.35796301400862,
44,8.329,338.0,,1.8574179,,181.9730497913259,
45,8.329500000000001,337.0,,1.8517222,,181.99274167583025,
46,8.33,329.0,,1.8553568,,177.32438310517955,
47,8.3305,354.0,,1.8629712,,190.0190405519957,
48,8.331000000000001,354.0,,1.8620742,,190.11057668915663,
49,8.3315,370.0,,1.8668749,,198.19217666914903,
50,8.332,386.0,,1.8559037,,207.98492939046352,
51,8.332500000000001,441.0,,1.8598842,,237.1115362988728,
52,8.333,474.0,,1.8523533,,255.89070940192676,
53,8.3335,494.0,,1.8484512,,267.2507664795262,
54,8.334000000000001,541.0,,1.8530899,,291.9448214573939,
55,8.3345,569.0,,1.8596189,,305.9766708114227,
56,8.335,525.0,,1.8497491,,283.82227622113726,
57,8.3355,600.0,,1.859487,,322.6696395296122,
58,8.336,627.0,,1.8590992,,337.26010962728617,
59,8.336500000000001,725.0,,1.8465811,,392.6174701993863,
60,8.337,746.0,,1.8474154,,403.8073949150797,
61,8.3375,858.0,,1.8437744,,465.3497738118069,
62,8.338000000000001,1016.0,,1.8436467,,551.081722978703,
63,8.3385,1093.0,,1.8495056,,590.9687432144028,
64,8.339,1226.0,,1.8339149,,668.5152075486163,
65,8.339500000000001,1464.0,,1.8223571,,803.3551711681536,
66,8.34,1693.0,,1.8303334,,924.9680959763942,
67,8.3405,1952.0,,1.8094317,,1078.791755444541,
