,monoE,roi5_mean,roi5_std,mcaLt_mean,mcaLt_std,roi5/mcaLt_mean,roi5/mcaLt_std
0,7.061,183.0,,1.9154509,,95.53886241615486,
1,7.063,156.0,,1.9098464,,81.68196143941209,
2,7.0649999999999995,201.0,,1.908656,,105.30970483942627,
3,7.066999999999999,173.0,,1.9214576,,90.03581447750915,
4,7.069,158.0,,1.9111981,,82.67065564788915,
5,7.071,171.0,,1.9250973,,88.82667904630067,
6,7.0729999999999995,162.0,,1.8983968,,85.33516280684839,
7,7.074999999999999,183.0,,1.9048947,,96.06830235813034,
8,7.077,169.0,,1.9183683,,88.09570091415709,
9,7.079,197.0,,1.9163264,,102.80085897684236,
10,7.0809999999999995,182.0,,1.9283677,,94.38034042988794,
11,7.082999999999999,195.0,,1.9055846,,102.33080179174412,
12,7.085,175.0,,1.9120646,,91.52410436341953,
13,7.087,160.0,,1.9045939,,84.00740966355085,
14,7.0889999999999995,175.0,,1.9142022,,91.42189889866388,
15,7.090999999999999,180.0,9.899494936611664,1.9078219,0.0121176889091938,94.36681184607532,5.788277514748541
16,7.092,159.0,,1.9138416,,83.07897581492638,
17,7.093,157.0,,1.9123504,,82.09792515011893,
18,7.093999999999999,191.0,,1.9152448,,99.72615511082448,
19,7.095,155.0,,1.9132051,,81.01588271952652,
20,7.096,171.0,,1.9003309,,89.98432851878586,
21,7.0969999999999995,192.0,,1.9023862,,100.92587929832544,
22,7.098,174.0,,1.9164083,,90.79484784114116,
23,7.098999999999999,188.0,,1.9089331,,98.48433137861144,
24,7.1,190.0,,1.9153597,,99.19807752037384,
25,7.101,188.0,,1.9108784,,98.38407300014484,
26,7.101999999999999,182.0,,1.9208909,,94.74770274563744,
27,7.103,174.0,,1.9069309,,91.2460960174278,
28,7.104,182.0,,1.9124339,,95.16668785258408,
29,7.1049999999999995,180.0,,1.914615,,94.01367899029307,
30,7.106,187.0,,1.9109114,,97.85906348143614,
31,7.106999999999999,190.0,,1.9087514,,99.54151179666457,
32,7.108,189.0,,1.9133539,,98.77942601209324,
33,7.109,176.0,,1.9171363,,91.80359268143846,
34,7.109999999999999,191.0,,1.9192051,,99.52036913615954,
35,7.111,213.0,,1.9064947,,111.723363301246,
36,7.112,219.0,,1.912895,,114.48615841434057,
37,7.1129999999999995,203.0,,1.9193568,,105.764597806932,
38,7.114,256.0,,1.9103894,,134.00409361567856,
39,7.114999999999999,313.0,,1.9001421,,164.7245224449266,
40,7.116,326.0,,1.9064576,,170.99777094439446,
41,7.117,285.0,,1.9228275,,148.21922403335714,
42,7.117999999999999,300.0,,1.916775,,156.51289274954024,
43,7.119,318.0,,1.9029184,,167.1117374239484,
44,7.12,338.0,,1.9025107,,177.65997321329124,
45,7.1209999999999996,443.0,,1.9080218,,232.17764073764772,
46,7.122,510.0,,1.898943,,268.57046262052097,
47,7.122999999999999,661.0,,1.9065178,,346.7053913684939,
48,7.124,886.0,,1.8933744,,467.9475966295943,
49,7.125,1114.0,,1.9004576,,586.1746139456097,
50,7.1259999999999994,1293.0,,1.8944589,,682.5167861915611,
51,7.127,1542.0,,1.8952557,,813.6105328689949,
52,7.127999999999999,1816.0,,1.8861104,,962.8280507864228,
53,7.129,1978.0,,1.8803616,,1051.9253318085202,
54,7.13,2204.0,,1.8857546,,1168.762892053929,
55,7.130999999999999,2403.0,,1.8837574,,1275.6419696081884,
56,7.132,2521.0,,1.8775043,,1342.73993407099,
57,7.133,2727.0,,1.8807613,,1449.944764388761,
58,7.1339999999999995,2705.0,,1.880695,,1438.2980759772315,
59,7.135,2611.0,,1.8713773,,1395.2290647107882,
60,7.135999999999999,2510.0,,1.8770394,,1337.2122076926037,
61,7.137,2415.0,,1.8859152,,1280.5453818920384,
62,7.138,2379.0,,1.8850848,,1262.0121917061767,
63,7.138999999999999,2390.0,,1.878536,,1272.2673400988856,
64,7.14,2306.0,,1.8858093,,1222.8171745679692,
65,7.141,2247.0,,1.8832006,,1193.181438026305,
66,7.1419999999999995,2297.0,,1.8802173,,1221.6673040929898,
67,7.143,2241.0,,1.8814122,,1191.1265378208986,
68,7.143999999999999,2148.0,,1.877833,,1143.8716861403543,
69,7.145,2057.0,,1.8911651,,1087.6892768378605,
70,7.146,2137.0,,1.8780746,,1137.8674734219824,
71,7.146999999999999,2049.0,,1.8785424,,1090.7392880778204,
72,7.148,2067.0,,1.8878893,,1094.873518272496,
73,7.149,2114.0,,1.8842134,,1121.9535961266383,
74,7.1499999999999995,2107.0,,1.8892992,,1115.2283344003956,
75,7.151,1987.0,,1.8917926,,1050.326552709848,
76,7.151999999999999,1954.0,,1.8932701,,1032.076722703221,
77,7.153,1911.0,,1.8913277,,1010.4013175506286,
78,7.154,1815.0,,1.8871645,,961.7603552843432,
79,7.154999999999999,1860.0,,1.8964544,,980.7776026673776,
80,7.156,1842.0,,1.8945267,,972.2745000110054,
81,7.157,1754.0,,1.8919091,,927.105853024334,
82,7.1579999999999995,1731.0,,1.8890051,,916.3553872882608,
83,7.159,1788.0,,1.8887619,,946.6518781430312,
84,7.159999999999999,1700.0,,1.8935318,,897.7932137184071,
85,7.161,1745.0,,1.8869475,,924.7740066959998,
86,7.162,1725.0,,1.8871066,,914.097804543739,
87,7.162999999999999,1673.0,,1.8901885,,885.096909646842,
88,7.164,1758.0,,1.8923306,,929.0131438977946,
89,7.165,1794.0,,1.8977658,,945.3221256279356,
90,7.1659999999999995,1721.0,,1.8896576,,910.7470051717304,
91,7.167,1779.0,,1.8995149,,936.5549067290812,
92,7.167999999999999,1836.0,,1.8941261,,969.3124444037808,
93,7.169,1823.0,,1.8898787,,964.612173257469,
94,7.17,1822.0,,1.8991587,,959.3721683185296,
95,7.170999999999999,1915.0,,1.8916662,,1012.335051501158,
96,7.172,1938.0,,1.8805565,,1030.5460112472026,
97,7.173,1974.0,,1.8796461,,1050.197694129762,
98,7.1739999999999995,2080.0,,1.8859002,,1102.9215649905543,
99,7.175,2107.0,,1.8893267,,1115.2121017503218,
100,7.175999999999999,2061.0,,1.881144,,1095.6099054617828,
101,7.177,2133.0,,1.8870003,,1130.365480069081,
102,7.178,2155.0,,1.8819389,,1145.0956245178843,
103,7.178999999999999,2141.0,,1.881456,,1137.9484824518884,
104,7.18,2229.0,,1.8774291,,1187.261878491177,
105,7.181,2201.0,,1.8789962,,1171.370117725624,
106,7.1819999999999995,2282.0,,1.8813978,,1212.9279623905163,
107,7.183,2275.0,,1.8781712,,1211.284679479698,
108,7.183999999999999,2303.0,,1.8785261,,1225.961140492006,
109,7.185,2394.0,,1.8693866,,1280.6339790816946,
110,7.186,2393.0,,1.874247,,1276.7794212822537,
111,7.186999999999999,2415.0,,1.8757526,,1287.4832214013725,
112,7.188,2320.0,,1.869696,,1240.8434312316012,
113,7.189,2297.0,,1.8650237,,1231.619737593683,
114,7.1899999999999995,2353.0,,1.8779536,,1252.9596045397502,
115,7.191,2402.0,,1.8691907,,1285.0481226982351,
116,7.191999999999999,2417.0,,1.8762083,,1288.2364927177862,
117,7.193,2472.0,,1.8702035,,1321.7812927844484,
118,7.194,2411.0,,1.8820675,,1281.0380074040916,
119,7.194999999999999,2454.0,,1.878161,,1306.5972512473638,
120,7.196,2420.0,,1.8670189,,1296.1839861396154,
121,7.197,2500.0,,1.8620682,,1342.593144547552,
122,7.1979999999999995,2423.0,,1.8750237,,1292.2503326224623,
123,7.199,2504.0,,1.8752074,,1335.318962585152,
124,7.199999999999999,2536.0,,1.8616202,,1362.2542342417644,
125,7.201,2401.0,,1.8592368,,1291.3901015728604,
126,7.202,2507.0,,1.8648186,,1344.3666853172742,
127,7.202999999999999,2457.0,,1.8627437,,1319.022042592333,
128,7.204,2455.0,,1.8648016,,1316.493936942139,
