,monoE,roi5_mean,roi5_std,mcaLt_mean,mcaLt_std,roi5/mcaLt_mean,roi5/mcaLt_std
0,7.061,261.0,,1.8889286,,138.17356569221303,
1,7.063,238.0,,1.9010781,,125.19212124951623,
2,7.0649999999999995,264.0,,1.8906669,,139.63326908616213,
3,7.066999999999999,281.0,,1.8869811,,148.91511102045484,
4,7.069,273.0,,1.9032752,,143.43695541243852,
5,7.071,272.0,,1.9009069,,143.08959581345093,
6,7.0729999999999995,265.0,,1.903151,,139.24276108411786,
7,7.074999999999999,228.0,,1.8891504,,120.68917329186708,
8,7.077,241.0,,1.8931222,,127.3029284638889,
9,7.079,268.0,,1.8928778,,141.58336053177865,
10,7.0809999999999995,288.0,,1.9006147,,151.52992345055523,
11,7.082999999999999,274.0,,1.8997107,,144.23248760982395,
12,7.085,276.0,,1.897343,,145.46658142465543,
13,7.087,265.0,,1.8790317,,141.03008480378483,
14,7.0889999999999995,253.0,,1.8947968,,133.5235524991387,
15,7.090999999999999,260.0,1.4142135623730951,1.89362755,0.0081648912916828,137.30549379372263,1.3388577880320949
16,7.092,286.0,,1.9009539,,150.45078157865902,
17,7.093,296.0,,1.8963917,,156.08589723315075,
18,7.093999999999999,289.0,,1.9040848,,151.77895438270397,
19,7.095,276.0,,1.8926202,,145.8295753157448,
20,7.096,310.0,,1.890039,,164.01777952730075,
21,7.0969999999999995,292.0,,1.903177,,153.42766332295946,
22,7.098,315.0,,1.8921728,,166.47528175016575,
23,7.098999999999999,307.0,,1.8950493,,162.0010624525705,
24,7.1,285.0,,1.8814474,,151.47912187180995,
25,7.101,310.0,,1.8761619,,165.23094302256112,
26,7.101999999999999,295.0,,1.8752742,,157.310328270927,
27,7.103,286.0,,1.8853091,,151.69926247107173,
28,7.104,306.0,,1.8837808,,162.43928168287945,
29,7.1049999999999995,298.0,,1.8925936,,157.45588487671097,
30,7.106,305.0,,1.8871459,,161.6197242619132,
31,7.106999999999999,315.0,,1.8893533,,166.72371440534707,
32,7.108,319.0,,1.8940019,,168.42644138846958,
33,7.109,357.0,,1.8877194,,189.1170901777033,
34,7.109999999999999,369.0,,1.8967549,,194.5427951708468,
35,7.111,397.0,,1.8944829,,209.5558635023837,
36,7.112,464.0,,1.8809094,,246.68918130772275,
37,7.1129999999999995,630.0,,1.8762976,,335.7676308918159,
38,7.114,1065.0,,1.8801731,,566.4372072975622,
39,7.114999999999999,1207.0,,1.878601,,642.4993918346685,
40,7.116,1419.0,,1.8795082,,754.9847348364854,
41,7.117,1466.0,,1.8806803,,779.5051609781843,
42,7.117999999999999,1445.0,,1.876023,,770.2464202197948,
43,7.119,1580.0,,1.8649024,,847.2293241726752,
44,7.12,1622.0,,1.8640259,,870.1595830830463,
45,7.1209999999999996,1862.0,,1.8571235,,1002.6258350615884,
46,7.122,2029.0,,1.8656803,,1087.5389529492272,
47,7.122999999999999,2153.0,,1.8588224,,1158.2601974239174,
48,7.124,2302.0,,1.8580042,,1238.9638301140546,
49,7.125,2555.0,,1.8570186,,1375.861286472844,
50,7.1259999999999994,2764.0,,1.8561274,,1489.1219212646718,
51,7.127,2892.0,,1.8518237,,1561.703741020271,
52,7.127999999999999,2993.0,,1.8520947,,1616.0080799324137,
53,7.129,3030.0,,1.8445578,,1642.670129393614,
54,7.13,3292.0,,1.8410992,,1788.062261935696,
55,7.130999999999999,3131.0,,1.8371208,,1704.29728954133,
56,7.132,3168.0,,1.8331424,,1728.179982089771,
57,7.133,3192.0,,1.8431696,,1731.7993959969826,
58,7.1339999999999995,3187.0,,1.8449299,,1727.4369069523998,
59,7.135,3183.0,,1.8383184,,1731.4737207656738,
60,7.135999999999999,3330.0,,1.8506618,,1799.3563167511213,
61,7.137,3325.0,,1.8478406,,1799.3976320251866,
62,7.138,3393.0,,1.8511171,,1832.9472511490492,
63,7.138999999999999,3339.0,,1.8439443,,1810.7922240384376,
64,7.14,3356.0,,1.8436182,,1820.3335159090964,
65,7.141,3284.0,,1.8431786,,1781.7047138025584,
66,7.1419999999999995,3149.0,,1.8478362,,1704.1553791402075,
67,7.143,3296.0,,1.8420355,,1789.324907147555,
68,7.143999999999999,3215.0,,1.8431098,,1744.3344937995555,
69,7.145,3185.0,,1.8481882,,1723.3093469593623,
70,7.146,3205.0,,1.8453962,,1736.7544162061242,
71,7.146999999999999,3117.0,,1.8545139,,1680.763891820924,
72,7.148,3038.0,,1.8544435,,1638.2273172517794,
73,7.149,3183.0,,1.8509725,,1719.6365694249916,
74,7.1499999999999995,3069.0,,1.8500048,,1658.9146147080266,
75,7.151,3113.0,,1.8424989,,1689.5532474944762,
76,7.151999999999999,3206.0,,1.8412784,,1741.1815616801891,
77,7.153,3178.0,,1.8463795,,1721.2062850567827,
78,7.154,3127.0,,1.8497491,,1690.4995385590405,
79,7.154999999999999,3135.0,,1.8488986,,1695.6040747718669,
80,7.156,3384.0,,1.8485142,,1830.6594561188656,
81,7.157,3204.0,,1.8469763,,1734.7271862665482,
82,7.1579999999999995,3241.0,,1.8401629,,1761.2571147913047,
83,7.159,3217.0,,1.8489347,,1739.9208311683478,
84,7.159999999999999,3390.0,,1.8422829,,1840.1082700165105,
85,7.161,3276.0,,1.839864,,1780.5663896896729,
86,7.162,3325.0,,1.8385098,,1808.529930055309,
87,7.162999999999999,3455.0,,1.8436723,,1873.9772789340057,
88,7.164,3312.0,,1.836008,,1803.913708437,
89,7.165,3306.0,,1.8402208,,1796.5235476090695,
90,7.1659999999999995,3487.0,,1.8372813,,1897.9129652057093,
91,7.167,3245.0,,1.8365046,,1766.9435731334406,
92,7.167999999999999,3379.0,,1.8381654,,1838.2458945207,
93,7.169,3349.0,,1.8464314,,1813.7689816150223,
94,7.17,3342.0,,1.8371482,,1819.123791972798,
95,7.170999999999999,3372.0,,1.8397702,,1832.837601130837,
96,7.172,3225.0,,1.8317805,,1760.5821221483686,
97,7.173,3271.0,,1.8422755,,1775.521630722441,
98,7.1739999999999995,3323.0,,1.8406294,,1805.3607097659092,
99,7.175,3354.0,,1.8460643,,1816.8381242191836,
100,7.175999999999999,3314.0,,1.8373184,,1803.71567606355,
101,7.177,3193.0,,1.839545,,1735.7553090574029,
102,7.178,3268.0,,1.8406739,,1775.4367028293275,
103,7.178999999999999,3342.0,,1.8393283,,1816.9676397628416,
104,7.18,3295.0,,1.8383085,,1792.4086191191525,
105,7.181,3228.0,,1.841967,,1752.4743928637158,
106,7.1819999999999995,3272.0,,1.8404048,,1777.8697382228083,
107,7.183,3216.0,,1.8426637,,1745.2994813975008,
108,7.183999999999999,3156.0,,1.8454602,,1710.142543307084,
109,7.185,3291.0,,1.8393347,,1789.2339007142093,
110,7.186,3289.0,,1.8378534,,1789.5877875787046,
111,7.186999999999999,3354.0,,1.8406691,,1822.1634730544451,
112,7.188,3305.0,,1.8346976,,1801.3867789438434,
113,7.189,3334.0,,1.8427008,,1809.300782850911,
114,7.1899999999999995,3327.0,,1.8398493,,1808.3002776368692,
115,7.191,3404.0,,1.8335648,,1856.4928820623084,
116,7.191999999999999,3309.0,,1.8406253,,1797.7586203992742,
117,7.193,3376.0,,1.8411549,,1833.6317058385475,
118,7.194,3346.0,,1.8397328,,1818.7423738925563,
119,7.194999999999999,3368.0,,1.8352925,,1835.1298226304527,
120,7.196,3374.0,,1.8408659,,1832.83312488976,
121,7.197,3488.0,,1.8313085,,1904.6490528493696,
122,7.1979999999999995,3579.0,,1.841024,,1944.026802475144,
123,7.199,3523.0,,1.8333702,,1921.59772205308,
124,7.199999999999999,3474.0,,1.8280067,,1900.430671288021,
125,7.201,3560.0,,1.8361558,,1938.833295083129,
126,7.202,3589.0,,1.8285392,,1962.768968803075,
127,7.202999999999999,3788.0,,1.8269933,,2073.3518836659114,
128,7.204,3640.0,,1.8425395,,1975.5343101192675,
129,7.205,3669.0,,1.8221773,,2013.5252480644997,
130,7.2059999999999995,3631.0,,1.8423594,,1970.842388298396,
131,7.207,3657.0,,1.8310352,,1997.2308560752956,
132,7.207999999999999,3741.0,,1.8354474,,2038.1951561237877,
133,7.209,3655.0,,1.8325459,,1994.4930165187127,
134,7.21,3723.0,,1.8241146,,2040.990187787544,
135,7.210999999999999,3648.0,,1.8257472,,1998.086043894796,
136,7.212,3777.0,,1.8251149,,2069.458750240876,
137,7.213,3773.0,,1.825063,,2067.325895051294,
138,7.2139999999999995,3694.0,,1.8279926,,2020.7959266355888,
139,7.215,3708.0,,1.8186736,,2038.8485322489971,
140,7.215999999999999,3625.0,,1.8259459,,1985.272400458305,
141,7.217,3738.0,,1.8376659,,2034.1020639279425,
142,7.218,3656.0,,1.8364182,,1990.831935775849,
143,7.218999999999999,3639.0,,1.8289802,,1989.6333486825065,
144,7.22,3663.0,,1.8452189,,1985.1303278976816,
145,7.221,3614.0,,1.8415027,,1962.5276683004597,
146,7.2219999999999995,3418.0,,1.8302013,,1867.5541318870223,
147,7.223,3478.0,,1.846007,,1884.066528458451,
148,7.223999999999999,3455.0,,1.8435578,,1874.0936682321544,
149,7.225,3400.0,,1.8419078,,1845.9121569494407,
150,7.226,3421.0,,1.8298682,,1869.5335543838623,
151,7.226999999999999,3415.0,,1.8416528,,1854.312604417076,
152,7.228,3478.0,,1.8361549,,1894.175703803639,
153,7.229,3381.0,,1.831665,,1845.861552194315,
154,7.2299999999999995,3467.0,,1.8425213,,1881.6607438947924,
155,7.231,3341.0,,1.8438384,,1811.98091980295,
