monoE,roi4_mean,roi4_std,mcaLt_mean,mcaLt_std,roi4/mcaLt_mean,roi4/mcaLt_std
8.233,80.0,,0.96137632,,83.21403214924204,
8.241,92.0,,0.95917856,,95.9154049481673,
8.249,90.0,,0.95977664,,93.77181757622274,
8.257,59.0,,0.9595184,,61.489180405503426,
8.265,57.0,,0.95506976,,59.68150431231327,
8.273,90.0,,0.94560704,,95.17695638137381,
8.281,80.0,,0.95533376,,83.74036734554424,
8.289,72.0,,0.95248768,,75.59152891090413,
8.297,56.0,,0.95161536,,58.847305701328736,
8.305,64.0,,0.95912672,,66.72736632756931,
8.313,99.5,33.23401871576773,1.4218214599999999,0.6583248137132364,72.32160070508527,10.111737655057327
8.3135,130.0,,1.8907478,,68.75586474303977,
8.314,131.0,,1.9011498,,68.90566961109535,
8.3145,131.0,,1.9073782,,68.68066333147773,
8.315,152.0,,1.9013488,,79.94324870849577,
8.3155,140.0,,1.9032765,,73.55736278990467,
8.316,123.0,,1.8977626,,64.81316472355394,
8.3165,138.0,,1.8987827,,72.67814268583761,
8.317,142.0,,1.8992493,,74.76638269657386,
8.3175,122.0,,1.8943507,,64.40201384041508,
8.318,160.0,,1.9076317,,83.87363242076549,
8.3185,156.0,,1.9021411,,82.01284331640802,
8.319,146.0,,1.8988122,,76.8901737623131,
8.3195,131.0,,1.9091475,,68.61701361471548,
8.32,140.0,,1.898319,,73.74945939012358,
8.3205,160.0,,1.9004733,,84.1895542547217,
8.321,138.0,,1.9161971,,72.01764369646526,
8.3215,151.0,,1.9137629,,78.90214613314951,
8.322,143.0,,1.9005155,,75.24274335042256,
8.3225,152.0,,1.9048752,,79.79525377830527,
8.323,155.0,,1.9077277,,81.24849264389252,
8.3235,148.0,,1.9059914,,77.64987816839047,
8.324,160.0,,1.9063715,,83.92907678277817,
8.3245,147.0,,1.903265,,77.23569760385443,
8.325,156.0,,1.9032874,,81.96344913542747,
8.3255,132.0,,1.9009312,,69.4396514718681,
8.326,165.0,,1.8986877,,86.90212719026937,
8.3265,169.0,,1.9033149,,88.79245362919188,
8.327,170.0,,1.9055718,,89.21206747496998,
8.3275,189.0,,1.9058534,,99.16817316588988,
