# Scan number: 87
# Command: ascan cr2roll -0.0179964 0.182004 20 1
# Date: Wed Jul 24 13:18:09 2024
# date: Wed Jul 24 13:18:09 2024
cr2roll	monoE	monoh	H	K	L	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1
0.0020010906	6.716	25	0	0	0	86389786	1	0	0	0	297.44897	17.120354	-3.694822e-13	-3.410605e-13	-1790.667	7.7091023e+08	-181156.45	1.0120602	0.033926837	1.0117168	0	0	0	0	0	0	0	0	0	16.997457	0	6.7159522	0	0	0	0	0	0	297.846	-5.22782e-13	297.456	-2.70006e-13	-3.01981e-13	0	8	-1221.5068	-1221.5068
0.012006544	6.716	25	0	0	0	86389790	1	0	0	0	297.41766	17.120354	-2.202682e-13	-1.918465e-13	-1790.667	7.7091023e+08	-101900.48	1.0117872	0.033556463	1.0114477	1	0	0	0	0	0	0	0	0	16.997457	0	6.7159522	0	0	0	0	0	0	297.846	-5.22782e-13	297.426	-2.00136e-13	-2.39808e-13	0	11	-728.20584	-728.20584
0.02199829	6.716	25	0	0	0	86389793	1	0	0	0	297.39795	17.120354	-3.730349e-13	-5.684342e-14	-1790.667	7.7091023e+08	-30192.743	1.0118	0.032986756	1.0114662	0	0	0	0	0	0	0	0	0	16.997457	0	6.7159522	0	0	0	0	0	0	297.846	-5.22782e-13	297.398	-2.80664e-13	-5.15143e-14	0	9	-1233.252	-1233.252
0.032003744	6.716	25	0	0	0	86389797	1	0	0	0	297.36719	17.120354	-4.263256e-14	2.664535e-13	-1790.667	7.7091023e+08	141528.46	1.0120845	0.033831168	1.0117421	1	0	0	0	0	0	0	0	0	16.997457	0	6.7159522	0	0	0	0	0	0	297.846	-5.22782e-13	297.371	-1.27898e-13	2.73559e-13	0	8	-140.94308	-140.94308
0.042009196	6.716	25	0	0	0	86389801	1	0	0	0	297.33771	17.120354	8.490986e-13	1.62359e-12	-1790.667	7.7091023e+08	862380.11	1.0117952	0.035548696	1.0114355	5	2	0	0	0	0	0	0	0	16.997457	0	6.7159522	0	0	0	0	0	0	297.846	-5.22782e-13	297.345	6.2883e-13	1.52411e-12	0	7	2807.1168	2807.1168
0.052000943	6.716	25	0	0	0	86389805	1	0	0	0	297.31664	17.120354	7.574386e-12	5.133671e-12	-1790.667	7.7091023e+08	2726781.9	1.0118342	0.038646646	1.0114432	15	2	0	1	0	0	0	0	0	16.997457	0	6.7159522	0	0	0	0	0	0	297.846	-5.22782e-13	297.317	7.60458e-12	5.12775e-12	0	10	25040.891	25040.891
0.062006396	6.716	25	0	0	0	86389808	1	0	0	0	297.28652	17.120354	2.690079e-10	1.161808e-10	-1790.667	7.7091023e+08	61710168	1.0122538	3.6635557	0.97516928	275	24	38	12	4	4	0	0	0	16.997457	0	6.7159522	0	0	0	0	0	0	297.846	-5.22782e-13	297.287	2.73595e-10	1.16904e-10	0	8	889339.1	889339.1
0.071998143	6.716	25	0	0	0	86389812	1	0	0	0	297.25563	17.120354	9.443344e-09	1.22844e-09	-1790.667	7.7091023e+08	6.5249369e+08	1.011887	7.9458355	0.93148416	3452	334	351	363	83	83	7	0	0	16.997457	0	6.7159522	0	0	0	0	0	0	297.846	-5.22782e-13	297.256	9.34286e-09	1.22731e-09	0	6	31219660	31219660
0.082003596	6.716	25	0	0	0	86389816	1	0	0	0	297.22472	17.120354	1.399129e-08	1.30299e-09	-1790.667	7.7091023e+08	6.9209139e+08	1.0122134	8.333357	0.92786208	3561	326	328	532	103	103	3	0	0	16.997457	0	6.7159522	0	0	0	0	0	0	297.846	-5.22782e-13	297.233	1.39881e-08	1.30281e-09	0	5	46255152	46255152
0.092009049	6.716	25	0	0	0	86389820	1	0	0	0	297.19738	17.120354	2.811326e-09	2.971809e-10	-1790.667	7.7091023e+08	1.5784952e+08	1.012039	5.0910289	0.96051584	605	59	48	69	21	21	1	0	0	16.997457	0	6.7159522	0	0	0	0	0	0	297.846	-5.22782e-13	297.204	2.96638e-09	2.98758e-10	0	8	9294233.1	9294233.1
0.1020008	6.716	25	0	0	0	86389823	1	0	0	0	297.17518	17.120354	2.160405e-11	9.801937e-12	-1790.667	7.7091023e+08	5206360.9	1.0119254	0.037473117	1.0115462	12	3	0	0	0	0	0	0	0	16.997457	0	6.7159522	0	0	0	0	0	0	297.846	-5.22782e-13	297.175	2.19487e-11	9.77707e-12	0	6	71422.908	71422.908
0.11200625	6.716	25	0	0	0	86389827	1	0	0	0	297.14478	17.120354	4.035883e-12	3.399947e-12	-1790.667	7.7091023e+08	1805903.4	1.0119494	0.035606522	1.0115891	5	0	0	0	0	0	0	0	0	16.997457	0	6.7159522	0	0	0	0	0	0	297.846	-5.22782e-13	297.145	4.07141e-12	3.46212e-12	0	13	13342.614	13342.614
0.121998	6.716	25	0	0	0	86389831	1	0	0	0	297.11705	17.120354	1.49214e-12	1.77991e-12	-1790.667	7.7091023e+08	945410.47	1.0120861	0.035633333	1.0117254	5	1	1	0	1	1	0	0	0	16.997457	0	6.7159522	0	0	0	0	0	0	297.846	-5.22782e-13	297.12	1.38378e-12	1.81188e-12	0	8	4933.0092	4933.0092
0.13200345	6.716	25	0	0	0	86389835	1	0	0	0	297.08744	17.120354	1.847411e-13	6.750156e-13	-1790.667	7.7091023e+08	358538.81	1.0122531	0.034110046	1.0119078	1	0	0	0	0	0	0	0	0	16.997457	0	6.7159522	0	0	0	0	0	0	297.846	-5.22782e-13	297.093	2.13163e-13	6.58436e-13	0	9	610.75338	610.75338
0.1420089	6.716	25	0	0	0	86389838	1	0	0	0	297.06363	17.120354	-1.421085e-13	7.105427e-14	-1790.667	7.7091023e+08	37740.926	1.0120413	0.031872218	1.0117187	0	0	0	0	0	0	0	0	0	16.997457	0	6.7159522	0	0	0	0	0	0	297.846	-5.22782e-13	297.064	-2.14939e-13	6.75016e-14	0	10	-469.81016	-469.81016
0.15200065	6.716	25	0	0	0	86389842	1	0	0	0	297.03363	17.120354	-4.298784e-13	-6.750156e-14	-1790.667	7.7091023e+08	-35853.881	1.0119331	0.031527775	1.0116141	0	0	0	0	0	0	0	0	0	16.997457	0	6.7159522	0	0	0	0	0	0	297.846	-5.22782e-13	297.034	-4.10338e-13	-6.75016e-14	0	9	-1421.1764	-1421.1764
