# Scan number: 119
# Command: ascan cr2roll -0.0199975 0.180003 20 1
# Date: Wed Jul 24 17:07:28 2024
# date: Wed Jul 24 17:07:28 2024
# C Wed Jul 24 17: 18:14 2024.  do ./2023-07_EXAFS.mac.
cr2roll	monoE	monoh	H	K	L	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1
0	17.998	25	0	0	0	86403545	1	0	0	0	298.24487	6.3070137	5.928769e-11	-7.105427e-15	-1790.667	7.7091023e+08	-22377.303	1.0120467	0.033516239	1.0117075	6	0	0	4	0	0	0	0	0	16.997457	0	17.996662	0	0	0	0	0	0	297.846	-5.22782e-13	298.248	5.82503e-11	-2.30926e-14	0	8	230484.2	230484.2
0.010005453	17.998	25	0	0	0	86403549	1	0	0	0	298.21637	6.3070137	1.409362e-10	8.881784e-14	-1790.667	7.7091023e+08	279716.3	1.0118723	0.04259826	1.0114413	23	0	0	16	0	0	0	0	0	16.997457	0	17.996662	0	0	0	0	0	0	297.846	-5.22782e-13	298.224	1.3949e-10	4.79616e-14	0	16	547897.33	547897.33
0.0199972	17.998	25	0	0	0	86403553	1	0	0	0	298.19405	6.3070137	6.049277e-10	4.369838e-13	-1790.667	7.7091023e+08	1376204.3	1.0122669	5.8535077	0.95301376	65	0	1	50	0	0	0	0	0	16.997457	0	17.996662	0	0	0	0	0	0	297.846	-5.22782e-13	298.194	6.0166e-10	4.20997e-13	0	9	2351690.2	2351690.2
0.030002653	17.998	25	0	0	0	86403556	1	0	0	0	298.16433	6.3070137	7.892165e-09	5.52447e-12	-1790.667	7.7091023e+08	17398355	1.0118336	6.6476701	0.94457024	867	4	9	598	13	14	1	0	0	16.997457	0	17.996662	0	0	0	0	0	0	297.846	-5.22782e-13	298.164	7.91385e-09	5.4623e-12	0	6	30681231	30681231
0.040008106	17.998	25	0	0	0	86403560	1	0	0	0	298.13342	6.3070137	6.411778e-08	4.270362e-11	-1790.667	7.7091023e+08	1.344876e+08	1.0118659	17.2636	0.83718144	5610	34	35	3759	130	147	0	0	0	16.997457	0	17.996662	0	0	0	0	0	0	297.846	-5.22782e-13	298.133	6.20348e-08	4.29559e-11	0	10	2.4926144e+08	2.4926144e+08
0.049999853	17.998	25	0	0	0	86403564	1	0	0	0	298.10621	6.3070137	2.529532e-07	1.719158e-10	-1790.667	7.7091023e+08	5.4141883e+08	1.0120941	45.539166	0.55119488	14433	89	135	9221	482	537	6	0	0	16.997457	0	17.996662	0	0	0	0	0	0	297.846	-5.22782e-13	298.112	2.50925e-07	1.6973e-10	0	16	9.8336966e+08	9.8336966e+08
0.060005306	17.998	25	0	0	0	86403568	1	0	0	0	298.08362	6.3070137	4.441729e-07	3.044782e-10	-1790.667	7.7091023e+08	9.5890099e+08	1.0122173	65.649589	0.3477008	16403	108	170	10174	658	723	3	0	0	16.997457	0	17.996662	0	0	0	0	0	0	297.846	-5.22782e-13	298.084	4.4374e-07	3.04047e-10	0	10	1.7267469e+09	1.7267469e+09
0.069997053	17.998	25	0	0	0	86403571	1	0	0	0	298.05424	6.3070137	4.486735e-07	3.180816e-10	-1790.667	7.7091023e+08	1.0017425e+09	1.0121594	67.280915	0.33116928	16581	85	158	10314	741	799	1	0	0	16.997457	0	17.996662	0	0	0	0	0	0	297.846	-5.22782e-13	298.054	4.48046e-07	3.17678e-10	0	8	1.7442432e+09	1.7442432e+09
0.080002506	17.998	25	0	0	0	86403575	1	0	0	0	298.0232	6.3070137	3.777568e-07	2.730829e-10	-1790.667	7.7091023e+08	8.6002697e+08	1.0122634	60.486583	0.39997984	16010	92	133	9929	844	904	8	0	0	16.997457	0	17.996662	0	0	0	0	0	0	297.846	-5.22782e-13	298.023	3.78387e-07	2.73033e-10	0	9	1.4685506e+09	1.4685506e+09
0.090007959	17.998	25	0	0	0	86403579	1	0	0	0	297.99431	6.3070137	2.67923e-07	1.932783e-10	-1790.667	7.7091023e+08	6.086963e+08	1.0120611	45.971421	0.54680224	14016	74	119	8280	846	903	7	0	0	16.997457	0	17.996662	0	0	0	0	0	0	297.846	-5.22782e-13	298.002	2.68432e-07	1.94185e-10	0	10	1.0415656e+09	1.0415656e+09
