# Scan number: 106
# Command: k-scan 3 12 8.979 180 1 10
# Date: Wed Jul 24 15:29:22 2024
# date: Wed Jul 24 15:29:22 2024
Energy	monobr	monoh	cr2latr	cr2vetr	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1
9.01329	12.670699	25	-58.6672	12.5891	86397648	1	0	0	0	297.03793	12.671037	8.908895e-09	1.618456e-09	-1790.667	7.7091023e+08	1.1487767e+09	1.0122208	92.824775	0.07262912	8877	104	143	5467	113	133	6	0	0	16.997457	0	9.0130544	0	0	0	0	0	0	297.846	-5.22782e-13	297.044	8.89033e-09	1.61874e-09	0	17	23893868	23893868
9.01444	12.669064	25	-58.6672	12.589	86397650	1.0200544	0	0	0	297.02324	12.671037	8.860599e-09	1.616591e-09	-1790.667	7.7091023e+08	1.1476709e+09	1.0278294	92.706276	0.07496704	9192	94	84	6418	119	137	3	0	0	16.997457	0	9.0130544	0	0	0	0	0	0	297.846	-5.22782e-13	297.023	8.87093e-09	1.61772e-09	0	7	23762745	23762745
9.0156	12.667399	25	-58.6672	12.5889	86397653	1.0404384	0	0	0	296.99995	12.668537	8.87454e-09	1.616719e-09	-1790.667	7.7091023e+08	1.1479817e+09	1.0518058	92.489868	0.078992	9329	118	138	5971	98	114	7	0	0	16.997457	0	9.0148039	0	0	0	0	0	0	297.846	-5.22782e-13	297.004	8.88063e-09	1.61706e-09	0	7	23798525	23798525
9.01678	12.665709	25	-58.6672	12.5888	86397656	1.061152	0	0	0	296.97612	12.666037	8.887387e-09	1.614776e-09	-1790.667	7.7091023e+08	1.1468256e+09	1.0681683	92.059798	0.08481472	9450	126	156	5828	124	139	6	0	0	16.997457	0	9.0165542	0	0	0	0	0	0	297.846	-5.22782e-13	296.985	8.89668e-09	1.61527e-09	0	18	23831340	23831340
9.01799	12.663989	25	-58.6672	12.5887	86397658	1.0821956	0	0	0	296.96329	12.666037	8.927053e-09	1.61506e-09	-1790.667	7.7091023e+08	1.1472566e+09	1.0919549	92.293718	0.08414912	10129	105	110	6888	120	134	2	0	0	16.997457	0	9.0165542	0	0	0	0	0	0	297.846	-5.22782e-13	296.963	8.92184e-09	1.61421e-09	0	10	23936019	23936019
9.01921	12.662244	25	-58.6672	12.5887	86397661	1.1035684	0	0	0	296.94154	12.663537	8.949343e-09	1.612083e-09	-1790.667	7.7091023e+08	1.1453728e+09	1.1160198	92.188039	0.08718304	10223	107	109	6598	124	152	7	0	0	16.997457	0	9.0183051	0	0	0	0	0	0	297.846	-5.22782e-13	296.942	8.95134e-09	1.61234e-09	0	12	23994083	23994083
9.02045	12.660474	25	-58.6672	12.5886	86397664	1.1252712	0	0	0	296.91982	12.661037	9.057814e-09	1.610946e-09	-1790.667	7.7091023e+08	1.1447995e+09	1.1318554	91.836384	0.09240032	10835	128	89	7206	126	145	8	0	0	16.997457	0	9.0200568	0	0	0	0	0	0	297.846	-5.22782e-13	296.923	9.04047e-09	1.61067e-09	0	16	24283156	24283156
9.02171	12.658679	25	-58.6672	12.5885	86397667	1.1473032	0	0	0	296.89596	12.660969	9.418308e-09	1.60915e-09	-1790.667	7.7091023e+08	1.1437614e+09	1.1559661	91.483515	0.09844768	10889	102	131	7200	152	179	3	0	0	16.997457	0	9.0201047	0	0	0	0	0	0	297.846	-5.22782e-13	296.903	9.42225e-09	1.60948e-09	0	12	25247760	25247760
9.02299	12.656859	25	-58.6672	12.5884	86397669	1.1696652	0	0	0	296.88088	12.658537	9.722562e-09	1.608653e-09	-1790.667	7.7091023e+08	1.1436502e+09	1.1802826	90.868356	0.1077792	11469	180	196	7025	122	141	12	0	0	16.997457	0	9.0218091	0	0	0	0	0	0	297.846	-5.22782e-13	296.881	9.72376e-09	1.60761e-09	0	12	26061442	26061442
9.02428	12.655009	25	-58.6672	12.5883	86397672	1.1923568	0	0	0	296.8591	12.656037	9.972954e-09	1.608239e-09	-1790.667	7.7091023e+08	1.1435998e+09	1.203887	90.39179	0.115672	12934	126	156	8785	163	184	7	0	0	16.997457	0	9.0235621	0	0	0	0	0	0	297.846	-5.22782e-13	296.859	9.97739e-09	1.60719e-09	0	15	26730621	26730621
9.0256	12.653134	25	-58.6672	12.5882	86397675	1.2153784	0	0	0	296.83628	12.653537	1.016682e-08	1.605422e-09	-1790.667	7.7091023e+08	1.1418459e+09	1.2278419	90.222429	0.12005312	13089	141	152	8681	156	176	4	0	0	16.997457	0	9.0253158	0	0	0	0	0	0	297.846	-5.22782e-13	296.836	1.01709e-08	1.60672e-09	0	14	27248159	27248159
9.02693	12.651229	25	-58.6672	12.5881	86397678	1.2387292	0	0	0	296.81486	12.653537	1.027967e-08	1.602901e-09	-1790.667	7.7091023e+08	1.1403037e+09	0	0	0	23	0	0	19	0	0	0	0	0	16.997457	0	9.0253158	0	0	0	0	0	0	297.846	-5.22782e-13	296.815	1.03001e-08	1.60531e-09	0	13	27548488	27548488
9.02829	12.649304	25	-58.6672	12.588	86397688	1.2624096	0	0	0	296.73824	12.651037	1.033349e-08	1.605139e-09	-1790.667	7.7091023e+08	1.1421527e+09	1.270721	89.899957	0.12834336	13875	132	160	9422	187	218	4	0	0	16.997457	0	9.0270703	0	0	0	0	0	0	297.846	-5.22782e-13	296.793	1.03376e-08	1.60458e-09	0	16	27690542	27690542
9.02966	12.647349	25	-58.6672	12.5879	86397691	1.28642	0	0	0	296.71797	12.648537	1.026122e-08	1.60054e-09	-1790.667	7.7091023e+08	1.1391385e+09	1.2918723	89.834735	0.13132224	14055	174	170	9287	140	164	8	0	0	16.997457	0	9.0288254	0	0	0	0	0	0	297.846	-5.22782e-13	296.718	1.02733e-08	1.60266e-09	0	7	27494703	27494703
9.03105	12.645369	25	-58.6672	12.5878	86397694	1.31076	0	0	0	296.69372	12.646037	1.007304e-08	1.599236e-09	-1790.667	7.7091023e+08	1.1384723e+09	1.3158355	90.056946	0.13083424	14287	123	163	9785	173	199	5	0	0	16.997457	0	9.0305812	0	0	0	0	0	0	297.846	-5.22782e-13	296.694	1.01033e-08	1.59955e-09	0	13	26988313	26988313
9.03246	12.643364	25	-58.6672	12.5877	86397698	1.3354296	0	0	0	296.67199	12.643537	9.807987e-09	1.598167e-09	-1790.667	7.7091023e+08	1.1379768e+09	1.347889	90.452863	0.1286848	14258	124	154	10006	188	208	5	0	0	16.997457	0	9.0323377	0	0	0	0	0	0	297.846	-5.22782e-13	296.672	9.81399e-09	1.59819e-09	0	4	26276028	26276028
9.03389	12.641329	25	-58.6672	12.5876	86397701	1.3604288	0	0	0	296.641	12.643537	9.464269e-09	1.594689e-09	-1790.667	7.7091023e+08	1.1357692e+09	1.3719194	90.530172	0.1299184	14037	174	210	9239	165	194	14	0	0	16.997457	0	9.0323377	0	0	0	0	0	0	297.846	-5.22782e-13	296.645	9.47405e-09	1.59578e-09	0	16	25353101	25353101
9.03534	12.639269	25	-58.6672	12.5875	86397704	1.3857576	0	0	0	296.62055	12.641037	9.153077e-09	1.592676e-09	-1790.667	7.7091023e+08	1.1346079e+09	1.396095	90.767712	0.12889152	14312	186	194	9281	167	199	10	0	0	16.997457	0	9.034095	0	0	0	0	0	0	297.846	-5.22782e-13	296.623	9.1304e-09	1.59284e-09	0	16	24517424	24517424
9.0368	12.637189	25	-58.6672	12.5874	86397708	1.4114164	0	0	0	296.59017	12.638537	8.779416e-09	1.588221e-09	-1790.667	7.7091023e+08	1.1317078e+09	1.4198518	91.240438	0.1243728	14413	127	146	9745	179	208	6	0	0	16.997457	0	9.0358529	0	0	0	0	0	0	297.846	-5.22782e-13	296.597	8.78905e-09	1.58885e-09	0	9	23514559	23514559
9.03829	12.635074	25	-58.6672	12.5873	86397711	1.4374044	0	0	0	296.56684	12.636037	8.461928e-09	1.586615e-09	-1790.667	7.7091023e+08	1.1308425e+09	1.4439798	91.616459	0.12105664	14268	143	173	9574	175	199	7	0	0	16.997457	0	9.0376115	0	0	0	0	0	0	297.846	-5.22782e-13	296.57	8.44867e-09	1.58589e-09	0	14	22662264	22662264
9.03979	12.632939	25	-58.6672	12.5872	86397715	1.4637224	0	0	0	296.53884	12.633537	8.123298e-09	1.583224e-09	-1790.667	7.7091023e+08	1.128706e+09	1.4760989	91.938947	0.11898912	13951	161	158	9285	186	226	6	0	0	16.997457	0	9.0393708	0	0	0	0	0	0	297.846	-5.22782e-13	296.546	8.12994e-09	1.58266e-09	0	12	21753488	21753488
9.04131	12.630774	25	-58.6672	12.5871	86397718	1.49037	0	0	0	296.51584	12.631037	7.814435e-09	1.57975e-09	-1790.667	7.7091023e+08	1.1265131e+09	1.5001914	92.01111	0.11984864	13732	186	233	8573	158	186	11	0	0	16.997457	0	9.0411309	0	0	0	0	0	0	297.846	-5.22782e-13	296.519	7.82147e-09	1.57992e-09	0	13	20924553	20924553
9.04286	12.628589	25	-58.6672	12.587	86397722	1.5173472	0	0	0	296.48583	12.628537	7.551719e-09	1.578378e-09	-1790.667	7.7091023e+08	1.1258239e+09	1.5241862	92.622655	0.11244448	13391	137	167	8751	133	166	13	0	0	16.997457	0	9.0428916	0	0	0	0	0	0	297.846	-5.22782e-13	296.49	7.56648e-09	1.578e-09	0	16	20219285	20219285
9.04442	12.626374	25	-58.6672	12.5869	86397725	1.544654	0	0	0	296.46359	12.628537	7.340514e-09	1.57641e-09	-1790.667	7.7091023e+08	1.124711e+09	1.5559971	92.776748	0.1123936	14018	135	136	9558	206	239	5	0	0	16.997457	0	9.0428916	0	0	0	0	0	0	297.846	-5.22782e-13	296.467	7.34544e-09	1.57534e-09	0	16	19652037	19652037
9.046	12.624129	25	-58.6672	12.5867	86397729	1.5722904	0	0	0	296.43442	12.626037	7.207927e-09	1.572197e-09	-1790.667	7.7091023e+08	1.1219991e+09	1.5798381	92.662134	0.1159264	13460	181	217	8418	151	184	10	0	0	16.997457	0	9.0446531	0	0	0	0	0	0	297.846	-5.22782e-13	296.438	7.19348e-09	1.5735e-09	0	13	19295328	19295328
9.04759	12.621864	25	-58.6672	12.5866	86397733	1.6002568	0	0	0	296.76826	12.623537	7.051216e-09	1.571834e-09	-1790.667	7.7091023e+08	1.1220358e+09	1.6118118	92.993306	0.11293472	14029	149	185	9321	182	212	2	0	0	16.997457	0	9.0464152	0	0	0	0	0	0	297.846	-5.22782e-13	296.781	7.03913e-09	1.5745e-09	0	19	18874101	18874101
9.04921	12.619569	25	-58.6672	12.5865	86397736	1.6285524	0	0	0	296.74776	12.621037	6.953396e-09	1.572172e-09	-1790.667	7.7091023e+08	1.1225787e+09	1.6361494	93.032089	0.11400544	14387	111	120	9776	203	241	6	0	0	16.997457	0	9.048178	0	0	0	0	0	0	297.846	-5.22782e-13	296.751	6.94581e-09	1.57157e-09	0	18	18610540	18610540
9.05085	12.617254	25	-58.6672	12.5864	86397741	1.657178	0	0	0	296.7105	12.618537	6.830405e-09	1.570614e-09	-1790.667	7.7091023e+08	1.1217714e+09	1.668111	92.49297	0.1252256	15821	174	183	10684	213	251	4	0	0	16.997457	0	9.0499416	0	0	0	0	0	0	297.846	-5.22782e-13	296.721	6.83452e-09	1.5711e-09	0	19	18279645	18279645
9.0525	12.614909	25	-58.6672	12.5863	86397744	1.6861332	0	0	0	296.68674	12.616037	6.811593e-09	1.570276e-09	-1790.667	7.7091023e+08	1.1218371e+09	1.6921562	93.188109	0.11526784	14545	117	157	9787	208	245	7	0	0	16.997457	0	9.0517058	0	0	0	0	0	0	297.846	-5.22782e-13	296.691	6.81433e-09	1.57015e-09	0	12	18227583	18227583
9.05418	12.612539	25	-58.6672	12.5862	86397748	1.715418	0	0	0	296.65715	12.613537	6.834121e-09	1.569049e-09	-1790.667	7.7091023e+08	1.1212731e+09	1.724281	93.116314	0.11869408	15115	114	136	10369	197	234	6	0	0	16.997457	0	9.0534708	0	0	0	0	0	0	297.846	-5.22782e-13	296.661	6.83839e-09	1.56896e-09	0	13	18286114	18286114
9.05587	12.610144	25	-58.6672	12.586	86397752	1.7450324	0	0	0	296.62764	12.611037	6.938507e-09	1.569227e-09	-1790.667	7.7091023e+08	1.121715e+09	1.7562336	93.022085	0.12254848	14780	155	195	9796	214	255	8	0	0	16.997457	0	9.0552365	0	0	0	0	0	0	297.846	-5.22782e-13	296.632	6.92483e-09	1.56942e-09	0	17	18563632	18563632
9.05758	12.607719	25	-58.6672	12.5859	86397756	1.7749764	0	0	0	296.60629	12.608537	7.045728e-09	1.567983e-09	-1790.667	7.7091023e+08	1.1211441e+09	1.7799466	92.746533	0.12910784	15579	203	214	9787	196	226	13	0	0	16.997457	0	9.0570028	0	0	0	0	0	0	297.846	-5.22782e-13	296.61	7.04693e-09	1.56783e-09	0	15	18848661	18848661
9.05931	12.605274	25	-58.6672	12.5858	86397759	1.8052504	0	0	0	296.57558	12.606037	7.141541e-09	1.5685e-09	-1790.667	7.7091023e+08	1.121836e+09	1.8122477	92.558951	0.13485024	16259	193	231	10232	215	260	12	0	0	16.997457	0	9.0587699	0	0	0	0	0	0	297.846	-5.22782e-13	296.58	7.13812e-09	1.56838e-09	0	14	19103099	19103099
